state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
12,dm_diagnosed,NA,0,NA,Proportion,"NaN (0, NaN)",34,religion,Muslim,Arunachal Pradesh,North East
12,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1224,religion,Other,Arunachal Pradesh,North East
12,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1224,religion,Other,Arunachal Pradesh,North East
13,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",37,religion,Hindu,Nagaland,North East
13,dm_diagnosed,NA,0,NA,Proportion,"NaN (0, NaN)",37,religion,Hindu,Nagaland,North East
13,dm_screened,100,100,100,Proportion,"100 (100, 100)",7,religion,Muslim,Nagaland,North East
13,dm_diagnosed,100,100,100,Proportion,"100 (100, 100)",7,religion,Muslim,Nagaland,North East
13,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",521,religion,Other,Nagaland,North East
13,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",521,religion,Other,Nagaland,North East
14,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",403,religion,Hindu,Manipur,North East
14,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",403,religion,Hindu,Manipur,North East
14,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",82,religion,Muslim,Manipur,North East
14,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",82,religion,Muslim,Manipur,North East
14,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",584,religion,Other,Manipur,North East
14,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",584,religion,Other,Manipur,North East
15,dm_screened,100,100,100,Proportion,"100 (100, 100)",7,religion,Hindu,Mizoram,North East
15,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",7,religion,Hindu,Mizoram,North East
15,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",774,religion,Other,Mizoram,North East
15,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",774,religion,Other,Mizoram,North East
16,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",750,religion,Hindu,Tripura,North East
16,dm_diagnosed,74.3,69.7,78.4,Proportion,"74.3 (69.7, 78.4)",750,religion,Hindu,Tripura,North East
16,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",74,religion,Muslim,Tripura,North East
16,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",74,religion,Muslim,Tripura,North East
16,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",42,religion,Other,Tripura,North East
16,dm_diagnosed,47.5,34,61.3,Proportion,"47.5 (34, 61.3)",42,religion,Other,Tripura,North East
17,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",47,religion,Hindu,Meghalaya,North East
17,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",47,religion,Hindu,Meghalaya,North East
17,dm_screened,42.4,5.9,89.6,Proportion,"42.4 (5.9, 89.6)",11,religion,Muslim,Meghalaya,North East
17,dm_diagnosed,0,0,NA,Proportion,"0 (0, NaN)",11,religion,Muslim,Meghalaya,North East
17,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",367,religion,Other,Meghalaya,North East
17,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",367,religion,Other,Meghalaya,North East
18,dm_screened,88.9,87.1,90.4,Proportion,"88.9 (87.1, 90.4)",2076,religion,Hindu,Assam,North East
18,dm_diagnosed,78.4,76,80.6,Proportion,"78.4 (76, 80.6)",2076,religion,Hindu,Assam,North East
18,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",846,religion,Muslim,Assam,North East
18,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",846,religion,Muslim,Assam,North East
18,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",79,religion,Other,Assam,North East
18,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",79,religion,Other,Assam,North East
19,dm_screened,81.1,78.3,83.6,Proportion,"81.1 (78.3, 83.6)",1618,religion,Hindu,West Bengal,East
19,dm_diagnosed,71.6,68.5,74.5,Proportion,"71.6 (68.5, 74.5)",1618,religion,Hindu,West Bengal,East
19,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",534,religion,Muslim,West Bengal,East
19,dm_diagnosed,62.9,57.5,68.1,Proportion,"62.9 (57.5, 68.1)",534,religion,Muslim,West Bengal,East
19,dm_screened,NA,0,NA,Proportion,"NaN (0, NaN)",32,religion,Other,West Bengal,East
19,dm_diagnosed,57.5,38.7,74.4,Proportion,"57.5 (38.7, 74.4)",32,religion,Other,West Bengal,East
20,dm_screened,84.6,82,86.8,Proportion,"84.6 (82, 86.8)",2243,religion,Hindu,Jharkhand,East
20,dm_diagnosed,76.4,73.1,79.3,Proportion,"76.4 (73.1, 79.3)",2243,religion,Hindu,Jharkhand,East
20,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",252,religion,Muslim,Jharkhand,East
20,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",252,religion,Muslim,Jharkhand,East
20,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",250,religion,Other,Jharkhand,East
20,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",250,religion,Other,Jharkhand,East
21,dm_screened,79.2,77,81.2,Proportion,"79.2 (77, 81.2)",3083,religion,Hindu,Odisha,East
21,dm_diagnosed,72.7,70.2,75,Proportion,"72.7 (70.2, 75)",3083,religion,Hindu,Odisha,East
21,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",89,religion,Muslim,Odisha,East
21,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",89,religion,Muslim,Odisha,East
21,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",95,religion,Other,Odisha,East
21,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",95,religion,Other,Odisha,East
22,dm_screened,83.2,80.4,85.7,Proportion,"83.2 (80.4, 85.7)",2091,religion,Hindu,Chhattisgarh,Central
22,dm_diagnosed,73.6,70.2,76.8,Proportion,"73.6 (70.2, 76.8)",2091,religion,Hindu,Chhattisgarh,Central
22,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",66,religion,Muslim,Chhattisgarh,Central
22,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",66,religion,Muslim,Chhattisgarh,Central
22,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",61,religion,Other,Chhattisgarh,Central
22,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",61,religion,Other,Chhattisgarh,Central
23,dm_screened,76.9,74.7,78.8,Proportion,"76.9 (74.7, 78.8)",2913,religion,Hindu,Madhya Pradesh,Central
23,dm_diagnosed,67.7,65.3,70,Proportion,"67.7 (65.3, 70)",2913,religion,Hindu,Madhya Pradesh,Central
23,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",214,religion,Muslim,Madhya Pradesh,Central
23,dm_diagnosed,66.7,57,75.2,Proportion,"66.7 (57, 75.2)",214,religion,Muslim,Madhya Pradesh,Central
23,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",64,religion,Other,Madhya Pradesh,Central
23,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",64,religion,Other,Madhya Pradesh,Central
24,dm_screened,78.8,76.6,80.8,Proportion,"78.8 (76.6, 80.8)",3075,religion,Hindu,Gujarat,West
24,dm_diagnosed,69.2,66.8,71.5,Proportion,"69.2 (66.8, 71.5)",3075,religion,Hindu,Gujarat,West
24,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",419,religion,Muslim,Gujarat,West
24,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",419,religion,Muslim,Gujarat,West
24,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",59,religion,Other,Gujarat,West
24,dm_diagnosed,71.4,52.9,84.7,Proportion,"71.4 (52.9, 84.7)",59,religion,Other,Gujarat,West
25,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",306,religion,Hindu,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_diagnosed,52.7,44.2,61,Proportion,"52.7 (44.2, 61)",306,religion,Hindu,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_screened,NA,0,NA,Proportion,"NaN (0, NaN)",24,religion,Muslim,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_diagnosed,NA,0,NA,Proportion,"NaN (0, NaN)",24,religion,Muslim,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_screened,100,100,100,Proportion,"100 (100, 100)",7,religion,Other,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_diagnosed,100,100,100,Proportion,"100 (100, 100)",7,religion,Other,Dadra & Nagar Haveli And Daman & Diu,West
27,dm_screened,84.4,82,86.5,Proportion,"84.4 (82, 86.5)",3088,religion,Hindu,Maharashtra,West
27,dm_diagnosed,74.8,72.2,77.1,Proportion,"74.8 (72.2, 77.1)",3088,religion,Hindu,Maharashtra,West
27,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",425,religion,Muslim,Maharashtra,West
27,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",425,religion,Muslim,Maharashtra,West
27,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",320,religion,Other,Maharashtra,West
27,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",320,religion,Other,Maharashtra,West
28,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",2155,religion,Hindu,Andhra Pradesh,South
28,dm_diagnosed,76.8,74.6,78.9,Proportion,"76.8 (74.6, 78.9)",2155,religion,Hindu,Andhra Pradesh,South
28,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",180,religion,Muslim,Andhra Pradesh,South
28,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",180,religion,Muslim,Andhra Pradesh,South
28,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",234,religion,Other,Andhra Pradesh,South
28,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",234,religion,Other,Andhra Pradesh,South
29,dm_screened,87.6,85.9,89.1,Proportion,"87.6 (85.9, 89.1)",3907,religion,Hindu,Karnataka,South
29,dm_diagnosed,74.1,71.8,76.2,Proportion,"74.1 (71.8, 76.2)",3907,religion,Hindu,Karnataka,South
29,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",621,religion,Muslim,Karnataka,South
29,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",621,religion,Muslim,Karnataka,South
29,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",108,religion,Other,Karnataka,South
29,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",108,religion,Other,Karnataka,South
30,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",334,religion,Hindu,Goa,West
30,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",334,religion,Hindu,Goa,West
30,dm_screened,100,100,100,Proportion,"100 (100, 100)",29,religion,Muslim,Goa,West
30,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",29,religion,Muslim,Goa,West
30,dm_screened,99.5,96.6,99.9,Proportion,"99.5 (96.6, 99.9)",202,religion,Other,Goa,West
30,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",202,religion,Other,Goa,West
31,dm_screened,100,100,100,Proportion,"100 (100, 100)",287,religion,Muslim,Lakshadweep,South
31,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",287,religion,Muslim,Lakshadweep,South
31,dm_screened,100,NA,NA,Proportion,"100 (NaN, NaN)",1,religion,Other,Lakshadweep,South
31,dm_diagnosed,100,NA,NA,Proportion,"100 (NaN, NaN)",1,religion,Other,Lakshadweep,South
32,dm_screened,97.9,97.2,98.4,Proportion,"97.9 (97.2, 98.4)",2742,religion,Hindu,Kerala,South
32,dm_diagnosed,89.4,88,90.7,Proportion,"89.4 (88, 90.7)",2742,religion,Hindu,Kerala,South
32,dm_screened,99.1,98.2,99.5,Proportion,"99.1 (98.2, 99.5)",1021,religion,Muslim,Kerala,South
32,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1021,religion,Muslim,Kerala,South
32,dm_screened,98.3,97.3,98.9,Proportion,"98.3 (97.3, 98.9)",1230,religion,Other,Kerala,South
32,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1230,religion,Other,Kerala,South
33,dm_screened,95.6,94.9,96.1,Proportion,"95.6 (94.9, 96.1)",7935,religion,Hindu,Tamil Nadu,South
33,dm_diagnosed,83.9,82.5,85.2,Proportion,"83.9 (82.5, 85.2)",7935,religion,Hindu,Tamil Nadu,South
33,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",351,religion,Muslim,Tamil Nadu,South
33,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",351,religion,Muslim,Tamil Nadu,South
33,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",663,religion,Other,Tamil Nadu,South
33,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",663,religion,Other,Tamil Nadu,South
34,dm_screened,96.8,94.4,98.3,Proportion,"96.8 (94.4, 98.3)",1108,religion,Hindu,Puducherry,South
34,dm_diagnosed,88.2,84.4,91.2,Proportion,"88.2 (84.4, 91.2)",1108,religion,Hindu,Puducherry,South
34,dm_screened,100,100,100,Proportion,"100 (100, 100)",117,religion,Muslim,Puducherry,South
34,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",117,religion,Muslim,Puducherry,South
34,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",50,religion,Other,Puducherry,South
34,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",50,religion,Other,Puducherry,South
35,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",304,religion,Hindu,Andaman & Nicobar Islands,South
35,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",304,religion,Hindu,Andaman & Nicobar Islands,South
35,dm_screened,100,100,100,Proportion,"100 (100, 100)",45,religion,Muslim,Andaman & Nicobar Islands,South
35,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",45,religion,Muslim,Andaman & Nicobar Islands,South
35,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",126,religion,Other,Andaman & Nicobar Islands,South
35,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",126,religion,Other,Andaman & Nicobar Islands,South
36,dm_screened,89.9,88.6,91,Proportion,"89.9 (88.6, 91)",3861,religion,Hindu,Telangana,South
36,dm_diagnosed,77.7,75.7,79.6,Proportion,"77.7 (75.7, 79.6)",3861,religion,Hindu,Telangana,South
36,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",474,religion,Muslim,Telangana,South
36,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",474,religion,Muslim,Telangana,South
36,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",149,religion,Other,Telangana,South
36,dm_diagnosed,NA,0,NA,Proportion,"NaN (0, NaN)",149,religion,Other,Telangana,South
37,dm_screened,100,NA,NA,Proportion,"100 (NaN, NaN)",2,religion,Hindu,Ladakh,North
37,dm_diagnosed,100,NA,NA,Proportion,"100 (NaN, NaN)",2,religion,Hindu,Ladakh,North
37,dm_screened,100,100,100,Proportion,"100 (100, 100)",322,religion,Muslim,Ladakh,North
37,dm_diagnosed,100,100,100,Proportion,"100 (100, 100)",322,religion,Muslim,Ladakh,North
37,dm_screened,100,100,100,Proportion,"100 (100, 100)",68,religion,Other,Ladakh,North
37,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",68,religion,Other,Ladakh,North
1,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",414,swealthq_ur,1,Jammu & Kashmir,North
1,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",414,swealthq_ur,1,Jammu & Kashmir,North
1,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",424,swealthq_ur,2,Jammu & Kashmir,North
1,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",424,swealthq_ur,2,Jammu & Kashmir,North
1,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",412,swealthq_ur,3,Jammu & Kashmir,North
1,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",412,swealthq_ur,3,Jammu & Kashmir,North
1,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",490,swealthq_ur,4,Jammu & Kashmir,North
1,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",490,swealthq_ur,4,Jammu & Kashmir,North
1,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",509,swealthq_ur,5,Jammu & Kashmir,North
1,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",509,swealthq_ur,5,Jammu & Kashmir,North
2,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",146,swealthq_ur,1,Himachal Pradesh,North
2,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",146,swealthq_ur,1,Himachal Pradesh,North
2,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",207,swealthq_ur,2,Himachal Pradesh,North
2,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",207,swealthq_ur,2,Himachal Pradesh,North
2,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",312,swealthq_ur,3,Himachal Pradesh,North
2,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",312,swealthq_ur,3,Himachal Pradesh,North
2,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",345,swealthq_ur,4,Himachal Pradesh,North
2,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",345,swealthq_ur,4,Himachal Pradesh,North
2,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",434,swealthq_ur,5,Himachal Pradesh,North
2,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",434,swealthq_ur,5,Himachal Pradesh,North
3,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",413,swealthq_ur,1,Punjab,North
3,dm_diagnosed,70.2,64.5,75.4,Proportion,"70.2 (64.5, 75.4)",413,swealthq_ur,1,Punjab,North
3,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",539,swealthq_ur,2,Punjab,North
3,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",539,swealthq_ur,2,Punjab,North
3,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",661,swealthq_ur,3,Punjab,North
3,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",661,swealthq_ur,3,Punjab,North
3,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",843,swealthq_ur,4,Punjab,North
3,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",843,swealthq_ur,4,Punjab,North
3,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",912,swealthq_ur,5,Punjab,North
3,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",912,swealthq_ur,5,Punjab,North
4,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",15,swealthq_ur,1,Chandigarh,North
4,dm_diagnosed,59,26.4,85.2,Proportion,"59 (26.4, 85.2)",15,swealthq_ur,1,Chandigarh,North
4,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",20,swealthq_ur,2,Chandigarh,North
4,dm_diagnosed,NA,0,NA,Proportion,"NaN (0, NaN)",20,swealthq_ur,2,Chandigarh,North
4,dm_screened,100,100,100,Proportion,"100 (100, 100)",26,swealthq_ur,3,Chandigarh,North
4,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",26,swealthq_ur,3,Chandigarh,North
4,dm_screened,100,100,100,Proportion,"100 (100, 100)",24,swealthq_ur,4,Chandigarh,North
4,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",24,swealthq_ur,4,Chandigarh,North
4,dm_screened,100,100,100,Proportion,"100 (100, 100)",37,swealthq_ur,5,Chandigarh,North
4,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",37,swealthq_ur,5,Chandigarh,North
5,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",153,swealthq_ur,1,Uttarakhand,Central
5,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",153,swealthq_ur,1,Uttarakhand,Central
5,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",218,swealthq_ur,2,Uttarakhand,Central
5,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",218,swealthq_ur,2,Uttarakhand,Central
5,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",282,swealthq_ur,3,Uttarakhand,Central
5,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",282,swealthq_ur,3,Uttarakhand,Central
5,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",301,swealthq_ur,4,Uttarakhand,Central
5,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",301,swealthq_ur,4,Uttarakhand,Central
5,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",357,swealthq_ur,5,Uttarakhand,Central
5,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",357,swealthq_ur,5,Uttarakhand,Central
6,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",316,swealthq_ur,1,Haryana,North
6,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",316,swealthq_ur,1,Haryana,North
6,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",446,swealthq_ur,2,Haryana,North
6,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",446,swealthq_ur,2,Haryana,North
6,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",579,swealthq_ur,3,Haryana,North
6,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",579,swealthq_ur,3,Haryana,North
6,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",624,swealthq_ur,4,Haryana,North
6,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",624,swealthq_ur,4,Haryana,North
6,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",808,swealthq_ur,5,Haryana,North
6,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",808,swealthq_ur,5,Haryana,North
7,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",151,swealthq_ur,1,Nct Of Delhi,North
7,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",151,swealthq_ur,1,Nct Of Delhi,North
7,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",217,swealthq_ur,2,Nct Of Delhi,North
7,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",217,swealthq_ur,2,Nct Of Delhi,North
7,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",318,swealthq_ur,3,Nct Of Delhi,North
7,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",318,swealthq_ur,3,Nct Of Delhi,North
7,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",426,swealthq_ur,4,Nct Of Delhi,North
7,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",426,swealthq_ur,4,Nct Of Delhi,North
7,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",512,swealthq_ur,5,Nct Of Delhi,North
7,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",512,swealthq_ur,5,Nct Of Delhi,North
8,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",300,swealthq_ur,1,Rajasthan,North
8,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",300,swealthq_ur,1,Rajasthan,North
8,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",405,swealthq_ur,2,Rajasthan,North
8,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",405,swealthq_ur,2,Rajasthan,North
8,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",490,swealthq_ur,3,Rajasthan,North
8,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",490,swealthq_ur,3,Rajasthan,North
8,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",604,swealthq_ur,4,Rajasthan,North
8,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",604,swealthq_ur,4,Rajasthan,North
8,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",776,swealthq_ur,5,Rajasthan,North
8,dm_diagnosed,NA,NA,NA,Proportion,"NaN (NaN, NaN)",776,swealthq_ur,5,Rajasthan,North
9,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1089,swealthq_ur,1,Uttar Pradesh,Central
9,dm_diagnosed,71.8,67.6,75.6,Proportion,"71.8 (67.6, 75.6)",1089,swealthq_ur,1,Uttar Pradesh,Central
9,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1345,swealthq_ur,2,Uttar Pradesh,Central
9,dm_diagnosed,72.5,69.2,75.5,Proportion,"72.5 (69.2, 75.5)",1345,swealthq_ur,2,Uttar Pradesh,Central
9,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1508,swealthq_ur,3,Uttar Pradesh,Central
9,dm_diagnosed,72.7,69.6,75.5,Proportion,"72.7 (69.6, 75.5)",1508,swealthq_ur,3,Uttar Pradesh,Central
9,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1844,swealthq_ur,4,Uttar Pradesh,Central
9,dm_diagnosed,75.9,73.2,78.5,Proportion,"75.9 (73.2, 78.5)",1844,swealthq_ur,4,Uttar Pradesh,Central
9,dm_screened,87.3,85.5,89,Proportion,"87.3 (85.5, 89)",2450,swealthq_ur,5,Uttar Pradesh,Central
9,dm_diagnosed,76.2,73.7,78.5,Proportion,"76.2 (73.7, 78.5)",2450,swealthq_ur,5,Uttar Pradesh,Central
10,dm_screened,69.4,63.3,74.8,Proportion,"69.4 (63.3, 74.8)",454,swealthq_ur,1,Bihar,East
10,dm_diagnosed,66.3,60,72,Proportion,"66.3 (60, 72)",454,swealthq_ur,1,Bihar,East
10,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",559,swealthq_ur,2,Bihar,East
10,dm_diagnosed,73.4,68.2,78.1,Proportion,"73.4 (68.2, 78.1)",559,swealthq_ur,2,Bihar,East
10,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",710,swealthq_ur,3,Bihar,East
10,dm_diagnosed,71.9,68,75.6,Proportion,"71.9 (68, 75.6)",710,swealthq_ur,3,Bihar,East
