state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
21,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",95,religion,Other,Odisha,East
21,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",95,religion,Other,Odisha,East
22,dm_unscreened,16.8,14.3,19.6,Proportion,"16.8 (14.3, 19.6)",2091,religion,Hindu,Chhattisgarh,Central
22,dm_undiagnosed,26.4,23.2,29.8,Proportion,"26.4 (23.2, 29.8)",2091,religion,Hindu,Chhattisgarh,Central
22,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",66,religion,Muslim,Chhattisgarh,Central
22,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",66,religion,Muslim,Chhattisgarh,Central
22,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",61,religion,Other,Chhattisgarh,Central
22,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",61,religion,Other,Chhattisgarh,Central
23,dm_unscreened,23.1,21.2,25.3,Proportion,"23.1 (21.2, 25.3)",2913,religion,Hindu,Madhya Pradesh,Central
23,dm_undiagnosed,32.3,30,34.7,Proportion,"32.3 (30, 34.7)",2913,religion,Hindu,Madhya Pradesh,Central
23,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",214,religion,Muslim,Madhya Pradesh,Central
23,dm_undiagnosed,33.3,24.8,43,Proportion,"33.3 (24.8, 43)",214,religion,Muslim,Madhya Pradesh,Central
23,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",64,religion,Other,Madhya Pradesh,Central
23,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",64,religion,Other,Madhya Pradesh,Central
24,dm_unscreened,21.2,19.2,23.4,Proportion,"21.2 (19.2, 23.4)",3075,religion,Hindu,Gujarat,West
24,dm_undiagnosed,30.8,28.5,33.2,Proportion,"30.8 (28.5, 33.2)",3075,religion,Hindu,Gujarat,West
24,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",419,religion,Muslim,Gujarat,West
24,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",419,religion,Muslim,Gujarat,West
24,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",59,religion,Other,Gujarat,West
24,dm_undiagnosed,28.6,15.3,47.1,Proportion,"28.6 (15.3, 47.1)",59,religion,Other,Gujarat,West
25,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",306,religion,Hindu,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_undiagnosed,47.3,39,55.8,Proportion,"47.3 (39, 55.8)",306,religion,Hindu,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_unscreened,0,0,NA,Proportion,"0 (0, NaN)",24,religion,Muslim,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_undiagnosed,0,0,NA,Proportion,"0 (0, NaN)",24,religion,Muslim,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",7,religion,Other,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",7,religion,Other,Dadra & Nagar Haveli And Daman & Diu,West
27,dm_unscreened,15.6,13.5,18,Proportion,"15.6 (13.5, 18)",3088,religion,Hindu,Maharashtra,West
27,dm_undiagnosed,25.2,22.9,27.8,Proportion,"25.2 (22.9, 27.8)",3088,religion,Hindu,Maharashtra,West
27,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",425,religion,Muslim,Maharashtra,West
27,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",425,religion,Muslim,Maharashtra,West
27,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",320,religion,Other,Maharashtra,West
27,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",320,religion,Other,Maharashtra,West
28,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",2155,religion,Hindu,Andhra Pradesh,South
28,dm_undiagnosed,23.2,21.1,25.4,Proportion,"23.2 (21.1, 25.4)",2155,religion,Hindu,Andhra Pradesh,South
28,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",180,religion,Muslim,Andhra Pradesh,South
28,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",180,religion,Muslim,Andhra Pradesh,South
28,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",234,religion,Other,Andhra Pradesh,South
28,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",234,religion,Other,Andhra Pradesh,South
29,dm_unscreened,12.4,10.9,14.1,Proportion,"12.4 (10.9, 14.1)",3907,religion,Hindu,Karnataka,South
29,dm_undiagnosed,25.9,23.8,28.2,Proportion,"25.9 (23.8, 28.2)",3907,religion,Hindu,Karnataka,South
29,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",621,religion,Muslim,Karnataka,South
29,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",621,religion,Muslim,Karnataka,South
29,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",108,religion,Other,Karnataka,South
29,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",108,religion,Other,Karnataka,South
30,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",334,religion,Hindu,Goa,West
30,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",334,religion,Hindu,Goa,West
30,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",29,religion,Muslim,Goa,West
30,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",29,religion,Muslim,Goa,West
30,dm_unscreened,0.5,0.1,3.4,Proportion,"0.5 (0.1, 3.4)",202,religion,Other,Goa,West
30,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",202,religion,Other,Goa,West
31,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",287,religion,Muslim,Lakshadweep,South
31,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",287,religion,Muslim,Lakshadweep,South
31,dm_unscreened,0,NA,NA,Proportion,"0 (NaN, NaN)",1,religion,Other,Lakshadweep,South
31,dm_undiagnosed,0,NA,NA,Proportion,"0 (NaN, NaN)",1,religion,Other,Lakshadweep,South
32,dm_unscreened,2.1,1.6,2.8,Proportion,"2.1 (1.6, 2.8)",2742,religion,Hindu,Kerala,South
32,dm_undiagnosed,10.6,9.3,12,Proportion,"10.6 (9.3, 12)",2742,religion,Hindu,Kerala,South
32,dm_unscreened,0.9,0.5,1.8,Proportion,"0.9 (0.5, 1.8)",1021,religion,Muslim,Kerala,South
32,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",1021,religion,Muslim,Kerala,South
32,dm_unscreened,1.7,1.1,2.7,Proportion,"1.7 (1.1, 2.7)",1230,religion,Other,Kerala,South
32,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",1230,religion,Other,Kerala,South
33,dm_unscreened,4.4,3.9,5.1,Proportion,"4.4 (3.9, 5.1)",7935,religion,Hindu,Tamil Nadu,South
33,dm_undiagnosed,16.1,14.8,17.5,Proportion,"16.1 (14.8, 17.5)",7935,religion,Hindu,Tamil Nadu,South
33,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",351,religion,Muslim,Tamil Nadu,South
33,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",351,religion,Muslim,Tamil Nadu,South
33,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",663,religion,Other,Tamil Nadu,South
33,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",663,religion,Other,Tamil Nadu,South
34,dm_unscreened,3.2,1.7,5.6,Proportion,"3.2 (1.7, 5.6)",1108,religion,Hindu,Puducherry,South
34,dm_undiagnosed,11.8,8.8,15.6,Proportion,"11.8 (8.8, 15.6)",1108,religion,Hindu,Puducherry,South
34,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",117,religion,Muslim,Puducherry,South
34,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",117,religion,Muslim,Puducherry,South
34,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",50,religion,Other,Puducherry,South
34,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",50,religion,Other,Puducherry,South
35,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",304,religion,Hindu,Andaman & Nicobar Islands,South
35,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",304,religion,Hindu,Andaman & Nicobar Islands,South
35,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",45,religion,Muslim,Andaman & Nicobar Islands,South
35,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",45,religion,Muslim,Andaman & Nicobar Islands,South
35,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",126,religion,Other,Andaman & Nicobar Islands,South
35,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",126,religion,Other,Andaman & Nicobar Islands,South
36,dm_unscreened,10.1,9,11.4,Proportion,"10.1 (9, 11.4)",3861,religion,Hindu,Telangana,South
36,dm_undiagnosed,22.3,20.4,24.3,Proportion,"22.3 (20.4, 24.3)",3861,religion,Hindu,Telangana,South
36,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",474,religion,Muslim,Telangana,South
36,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",474,religion,Muslim,Telangana,South
36,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",149,religion,Other,Telangana,South
36,dm_undiagnosed,0,0,NA,Proportion,"0 (0, NaN)",149,religion,Other,Telangana,South
37,dm_unscreened,0,NA,NA,Proportion,"0 (NaN, NaN)",2,religion,Hindu,Ladakh,North
37,dm_undiagnosed,0,NA,NA,Proportion,"0 (NaN, NaN)",2,religion,Hindu,Ladakh,North
37,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",322,religion,Muslim,Ladakh,North
37,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",322,religion,Muslim,Ladakh,North
37,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",68,religion,Other,Ladakh,North
37,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",68,religion,Other,Ladakh,North
1,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",414,swealthq_ur,1,Jammu & Kashmir,North
1,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",414,swealthq_ur,1,Jammu & Kashmir,North
1,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",424,swealthq_ur,2,Jammu & Kashmir,North
1,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",424,swealthq_ur,2,Jammu & Kashmir,North
1,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",412,swealthq_ur,3,Jammu & Kashmir,North
1,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",412,swealthq_ur,3,Jammu & Kashmir,North
1,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",490,swealthq_ur,4,Jammu & Kashmir,North
1,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",490,swealthq_ur,4,Jammu & Kashmir,North
1,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",509,swealthq_ur,5,Jammu & Kashmir,North
1,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",509,swealthq_ur,5,Jammu & Kashmir,North
2,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",146,swealthq_ur,1,Himachal Pradesh,North
2,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",146,swealthq_ur,1,Himachal Pradesh,North
2,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",207,swealthq_ur,2,Himachal Pradesh,North
2,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",207,swealthq_ur,2,Himachal Pradesh,North
2,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",312,swealthq_ur,3,Himachal Pradesh,North
2,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",312,swealthq_ur,3,Himachal Pradesh,North
2,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",345,swealthq_ur,4,Himachal Pradesh,North
2,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",345,swealthq_ur,4,Himachal Pradesh,North
2,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",434,swealthq_ur,5,Himachal Pradesh,North
2,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",434,swealthq_ur,5,Himachal Pradesh,North
3,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",413,swealthq_ur,1,Punjab,North
3,dm_undiagnosed,29.8,24.6,35.5,Proportion,"29.8 (24.6, 35.5)",413,swealthq_ur,1,Punjab,North
3,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",539,swealthq_ur,2,Punjab,North
3,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",539,swealthq_ur,2,Punjab,North
3,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",661,swealthq_ur,3,Punjab,North
3,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",661,swealthq_ur,3,Punjab,North
3,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",843,swealthq_ur,4,Punjab,North
3,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",843,swealthq_ur,4,Punjab,North
3,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",912,swealthq_ur,5,Punjab,North
3,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",912,swealthq_ur,5,Punjab,North
4,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",15,swealthq_ur,1,Chandigarh,North
4,dm_undiagnosed,41,14.8,73.6,Proportion,"41 (14.8, 73.6)",15,swealthq_ur,1,Chandigarh,North
4,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",20,swealthq_ur,2,Chandigarh,North
4,dm_undiagnosed,0,0,NA,Proportion,"0 (0, NaN)",20,swealthq_ur,2,Chandigarh,North
4,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",26,swealthq_ur,3,Chandigarh,North
4,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",26,swealthq_ur,3,Chandigarh,North
4,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",24,swealthq_ur,4,Chandigarh,North
4,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",24,swealthq_ur,4,Chandigarh,North
4,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",37,swealthq_ur,5,Chandigarh,North
4,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",37,swealthq_ur,5,Chandigarh,North
5,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",153,swealthq_ur,1,Uttarakhand,Central
5,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",153,swealthq_ur,1,Uttarakhand,Central
5,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",218,swealthq_ur,2,Uttarakhand,Central
5,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",218,swealthq_ur,2,Uttarakhand,Central
5,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",282,swealthq_ur,3,Uttarakhand,Central
5,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",282,swealthq_ur,3,Uttarakhand,Central
5,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",301,swealthq_ur,4,Uttarakhand,Central
5,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",301,swealthq_ur,4,Uttarakhand,Central
5,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",357,swealthq_ur,5,Uttarakhand,Central
5,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",357,swealthq_ur,5,Uttarakhand,Central
6,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",316,swealthq_ur,1,Haryana,North
6,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",316,swealthq_ur,1,Haryana,North
6,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",446,swealthq_ur,2,Haryana,North
6,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",446,swealthq_ur,2,Haryana,North
6,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",579,swealthq_ur,3,Haryana,North
6,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",579,swealthq_ur,3,Haryana,North
6,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",624,swealthq_ur,4,Haryana,North
6,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",624,swealthq_ur,4,Haryana,North
6,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",808,swealthq_ur,5,Haryana,North
6,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",808,swealthq_ur,5,Haryana,North
7,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",151,swealthq_ur,1,Nct Of Delhi,North
7,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",151,swealthq_ur,1,Nct Of Delhi,North
7,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",217,swealthq_ur,2,Nct Of Delhi,North
7,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",217,swealthq_ur,2,Nct Of Delhi,North
7,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",318,swealthq_ur,3,Nct Of Delhi,North
7,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",318,swealthq_ur,3,Nct Of Delhi,North
7,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",426,swealthq_ur,4,Nct Of Delhi,North
7,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",426,swealthq_ur,4,Nct Of Delhi,North
7,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",512,swealthq_ur,5,Nct Of Delhi,North
7,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",512,swealthq_ur,5,Nct Of Delhi,North
8,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",300,swealthq_ur,1,Rajasthan,North
8,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",300,swealthq_ur,1,Rajasthan,North
8,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",405,swealthq_ur,2,Rajasthan,North
8,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",405,swealthq_ur,2,Rajasthan,North
8,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",490,swealthq_ur,3,Rajasthan,North
8,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",490,swealthq_ur,3,Rajasthan,North
8,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",604,swealthq_ur,4,Rajasthan,North
8,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",604,swealthq_ur,4,Rajasthan,North
8,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",776,swealthq_ur,5,Rajasthan,North
8,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",776,swealthq_ur,5,Rajasthan,North
9,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1089,swealthq_ur,1,Uttar Pradesh,Central
9,dm_undiagnosed,28.2,24.4,32.4,Proportion,"28.2 (24.4, 32.4)",1089,swealthq_ur,1,Uttar Pradesh,Central
9,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1345,swealthq_ur,2,Uttar Pradesh,Central
9,dm_undiagnosed,27.5,24.5,30.8,Proportion,"27.5 (24.5, 30.8)",1345,swealthq_ur,2,Uttar Pradesh,Central
9,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1508,swealthq_ur,3,Uttar Pradesh,Central
9,dm_undiagnosed,27.3,24.5,30.4,Proportion,"27.3 (24.5, 30.4)",1508,swealthq_ur,3,Uttar Pradesh,Central
9,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1844,swealthq_ur,4,Uttar Pradesh,Central
9,dm_undiagnosed,24.1,21.5,26.8,Proportion,"24.1 (21.5, 26.8)",1844,swealthq_ur,4,Uttar Pradesh,Central
9,dm_unscreened,12.7,11,14.5,Proportion,"12.7 (11, 14.5)",2450,swealthq_ur,5,Uttar Pradesh,Central
9,dm_undiagnosed,23.8,21.5,26.3,Proportion,"23.8 (21.5, 26.3)",2450,swealthq_ur,5,Uttar Pradesh,Central
10,dm_unscreened,30.6,25.2,36.7,Proportion,"30.6 (25.2, 36.7)",454,swealthq_ur,1,Bihar,East
10,dm_undiagnosed,33.7,28,40,Proportion,"33.7 (28, 40)",454,swealthq_ur,1,Bihar,East
10,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",559,swealthq_ur,2,Bihar,East
10,dm_undiagnosed,26.6,21.9,31.8,Proportion,"26.6 (21.9, 31.8)",559,swealthq_ur,2,Bihar,East
10,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",710,swealthq_ur,3,Bihar,East
10,dm_undiagnosed,28.1,24.4,32,Proportion,"28.1 (24.4, 32)",710,swealthq_ur,3,Bihar,East
10,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",931,swealthq_ur,4,Bihar,East
10,dm_undiagnosed,22.7,19.5,26.2,Proportion,"22.7 (19.5, 26.2)",931,swealthq_ur,4,Bihar,East
10,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1452,swealthq_ur,5,Bihar,East
10,dm_undiagnosed,19.7,17.2,22.5,Proportion,"19.7 (17.2, 22.5)",1452,swealthq_ur,5,Bihar,East
11,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",45,swealthq_ur,1,Sikkim,North East
11,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",45,swealthq_ur,1,Sikkim,North East
11,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",58,swealthq_ur,2,Sikkim,North East
11,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",58,swealthq_ur,2,Sikkim,North East
11,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",68,swealthq_ur,3,Sikkim,North East
11,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",68,swealthq_ur,3,Sikkim,North East
11,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",82,swealthq_ur,4,Sikkim,North East
11,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",82,swealthq_ur,4,Sikkim,North East
11,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",103,swealthq_ur,5,Sikkim,North East
11,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",103,swealthq_ur,5,Sikkim,North East
12,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",288,swealthq_ur,1,Arunachal Pradesh,North East
12,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",288,swealthq_ur,1,Arunachal Pradesh,North East
12,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",263,swealthq_ur,2,Arunachal Pradesh,North East
12,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",263,swealthq_ur,2,Arunachal Pradesh,North East
12,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",312,swealthq_ur,3,Arunachal Pradesh,North East
12,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",312,swealthq_ur,3,Arunachal Pradesh,North East
12,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",343,swealthq_ur,4,Arunachal Pradesh,North East
12,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",343,swealthq_ur,4,Arunachal Pradesh,North East
12,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",427,swealthq_ur,5,Arunachal Pradesh,North East
12,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",427,swealthq_ur,5,Arunachal Pradesh,North East
13,dm_unscreened,0,0,NA,Proportion,"0 (0, NaN)",80,swealthq_ur,1,Nagaland,North East
13,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",80,swealthq_ur,1,Nagaland,North East
13,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",91,swealthq_ur,2,Nagaland,North East
13,dm_undiagnosed,37.1,24.6,51.7,Proportion,"37.1 (24.6, 51.7)",91,swealthq_ur,2,Nagaland,North East
13,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",96,swealthq_ur,3,Nagaland,North East
13,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",96,swealthq_ur,3,Nagaland,North East
13,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",155,swealthq_ur,4,Nagaland,North East
13,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",155,swealthq_ur,4,Nagaland,North East
13,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",143,swealthq_ur,5,Nagaland,North East
13,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",143,swealthq_ur,5,Nagaland,North East
14,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",171,swealthq_ur,1,Manipur,North East
14,dm_undiagnosed,29.5,21.3,39.4,Proportion,"29.5 (21.3, 39.4)",171,swealthq_ur,1,Manipur,North East
14,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",168,swealthq_ur,2,Manipur,North East
14,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",168,swealthq_ur,2,Manipur,North East
14,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",178,swealthq_ur,3,Manipur,North East
14,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",178,swealthq_ur,3,Manipur,North East
14,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",236,swealthq_ur,4,Manipur,North East
14,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",236,swealthq_ur,4,Manipur,North East
14,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",316,swealthq_ur,5,Manipur,North East
14,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",316,swealthq_ur,5,Manipur,North East
15,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",102,swealthq_ur,1,Mizoram,North East
15,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",102,swealthq_ur,1,Mizoram,North East
15,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",126,swealthq_ur,2,Mizoram,North East
15,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",126,swealthq_ur,2,Mizoram,North East
15,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",157,swealthq_ur,3,Mizoram,North East
15,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",157,swealthq_ur,3,Mizoram,North East
15,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",188,swealthq_ur,4,Mizoram,North East
15,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",188,swealthq_ur,4,Mizoram,North East
15,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",208,swealthq_ur,5,Mizoram,North East
15,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",208,swealthq_ur,5,Mizoram,North East
16,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",72,swealthq_ur,1,Tripura,North East
16,dm_undiagnosed,40.4,29.8,52,Proportion,"40.4 (29.8, 52)",72,swealthq_ur,1,Tripura,North East
16,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",143,swealthq_ur,2,Tripura,North East
16,dm_undiagnosed,0,0,NA,Proportion,"0 (0, NaN)",143,swealthq_ur,2,Tripura,North East
16,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",157,swealthq_ur,3,Tripura,North East
16,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",157,swealthq_ur,3,Tripura,North East
16,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",194,swealthq_ur,4,Tripura,North East
16,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",194,swealthq_ur,4,Tripura,North East
16,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",300,swealthq_ur,5,Tripura,North East
16,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",300,swealthq_ur,5,Tripura,North East
17,dm_unscreened,0,0,NA,Proportion,"0 (0, NaN)",50,swealthq_ur,1,Meghalaya,North East
17,dm_undiagnosed,30,13.8,53.3,Proportion,"30 (13.8, 53.3)",50,swealthq_ur,1,Meghalaya,North East
