REGCODE,REGNAME,n5_state,v024,variable,estimate,lci,uci,strata,est_ci
182,Balrampur,Uttar Pradesh,9,Screened,22.9,18.4,27.4,Male,"22.9 (18.4, 27.4)"
182,Balrampur,Uttar Pradesh,9,Diabetes,6.7,4,9.4,Male,"6.7 (4, 9.4)"
183,Gonda,Uttar Pradesh,9,Screened,19.5,15.6,23.5,Female,"19.5 (15.6, 23.5)"
183,Gonda,Uttar Pradesh,9,Diabetes,7.4,5.4,9.4,Female,"7.4 (5.4, 9.4)"
183,Gonda,Uttar Pradesh,9,Screened,24.7,19.1,30.2,Male,"24.7 (19.1, 30.2)"
183,Gonda,Uttar Pradesh,9,Diabetes,9.3,6.5,12.2,Male,"9.3 (6.5, 12.2)"
184,Siddharthnagar,Uttar Pradesh,9,Screened,21,15.4,26.5,Female,"21 (15.4, 26.5)"
184,Siddharthnagar,Uttar Pradesh,9,Diabetes,5.9,3.7,8,Female,"5.9 (3.7, 8)"
184,Siddharthnagar,Uttar Pradesh,9,Screened,23.6,18.4,28.8,Male,"23.6 (18.4, 28.8)"
184,Siddharthnagar,Uttar Pradesh,9,Diabetes,5.6,2.8,8.4,Male,"5.6 (2.8, 8.4)"
185,Basti,Uttar Pradesh,9,Screened,25.5,18.3,32.6,Female,"25.5 (18.3, 32.6)"
185,Basti,Uttar Pradesh,9,Diabetes,6.6,4.6,8.5,Female,"6.6 (4.6, 8.5)"
185,Basti,Uttar Pradesh,9,Screened,28.9,21.3,36.5,Male,"28.9 (21.3, 36.5)"
185,Basti,Uttar Pradesh,9,Diabetes,8.5,5.3,11.7,Male,"8.5 (5.3, 11.7)"
186,Sant Kabir Nagar,Uttar Pradesh,9,Screened,13.5,9.3,17.6,Female,"13.5 (9.3, 17.6)"
186,Sant Kabir Nagar,Uttar Pradesh,9,Diabetes,3.2,2.1,4.2,Female,"3.2 (2.1, 4.2)"
186,Sant Kabir Nagar,Uttar Pradesh,9,Screened,13.8,9.6,18,Male,"13.8 (9.6, 18)"
186,Sant Kabir Nagar,Uttar Pradesh,9,Diabetes,4.9,3.5,6.4,Male,"4.9 (3.5, 6.4)"
187,Maharajganj,Uttar Pradesh,9,Screened,18.5,13.1,23.9,Female,"18.5 (13.1, 23.9)"
187,Maharajganj,Uttar Pradesh,9,Diabetes,4.6,3.1,6.1,Female,"4.6 (3.1, 6.1)"
187,Maharajganj,Uttar Pradesh,9,Screened,17,12.4,21.5,Male,"17 (12.4, 21.5)"
187,Maharajganj,Uttar Pradesh,9,Diabetes,4.8,3.5,6.2,Male,"4.8 (3.5, 6.2)"
188,Gorakhpur,Uttar Pradesh,9,Screened,33.2,26.8,39.6,Female,"33.2 (26.8, 39.6)"
188,Gorakhpur,Uttar Pradesh,9,Diabetes,7.7,6.1,9.3,Female,"7.7 (6.1, 9.3)"
188,Gorakhpur,Uttar Pradesh,9,Screened,31.1,25,37.2,Male,"31.1 (25, 37.2)"
188,Gorakhpur,Uttar Pradesh,9,Diabetes,6.4,4.2,8.5,Male,"6.4 (4.2, 8.5)"
189,Kushinagar,Uttar Pradesh,9,Screened,23.8,16.6,31,Female,"23.8 (16.6, 31)"
189,Kushinagar,Uttar Pradesh,9,Diabetes,6.7,3.8,9.6,Female,"6.7 (3.8, 9.6)"
189,Kushinagar,Uttar Pradesh,9,Screened,25.8,18.6,33,Male,"25.8 (18.6, 33)"
189,Kushinagar,Uttar Pradesh,9,Diabetes,8.7,5.2,12.2,Male,"8.7 (5.2, 12.2)"
190,Deoria,Uttar Pradesh,9,Screened,34.4,26.2,42.6,Female,"34.4 (26.2, 42.6)"
190,Deoria,Uttar Pradesh,9,Diabetes,8.3,4.3,12.3,Female,"8.3 (4.3, 12.3)"
190,Deoria,Uttar Pradesh,9,Screened,33.6,25.1,42,Male,"33.6 (25.1, 42)"
190,Deoria,Uttar Pradesh,9,Diabetes,8.5,5.2,11.9,Male,"8.5 (5.2, 11.9)"
191,Azamgarh,Uttar Pradesh,9,Screened,29.2,23.3,35.2,Female,"29.2 (23.3, 35.2)"
191,Azamgarh,Uttar Pradesh,9,Diabetes,4.1,3,5.2,Female,"4.1 (3, 5.2)"
191,Azamgarh,Uttar Pradesh,9,Screened,26.3,21.5,31.1,Male,"26.3 (21.5, 31.1)"
191,Azamgarh,Uttar Pradesh,9,Diabetes,4.7,3.3,6,Male,"4.7 (3.3, 6)"
192,Mau,Uttar Pradesh,9,Screened,24.1,18.4,29.8,Female,"24.1 (18.4, 29.8)"
192,Mau,Uttar Pradesh,9,Diabetes,4.5,2.8,6.2,Female,"4.5 (2.8, 6.2)"
192,Mau,Uttar Pradesh,9,Screened,22.7,17.3,28,Male,"22.7 (17.3, 28)"
192,Mau,Uttar Pradesh,9,Diabetes,3.4,2.3,4.6,Male,"3.4 (2.3, 4.6)"
193,Ballia,Uttar Pradesh,9,Screened,24.8,18.9,30.8,Female,"24.8 (18.9, 30.8)"
193,Ballia,Uttar Pradesh,9,Diabetes,9,6.6,11.3,Female,"9 (6.6, 11.3)"
193,Ballia,Uttar Pradesh,9,Screened,24.6,18.7,30.5,Male,"24.6 (18.7, 30.5)"
193,Ballia,Uttar Pradesh,9,Diabetes,7.8,5.5,10.1,Male,"7.8 (5.5, 10.1)"
194,Jaunpur,Uttar Pradesh,9,Screened,32.5,24.7,40.4,Female,"32.5 (24.7, 40.4)"
194,Jaunpur,Uttar Pradesh,9,Diabetes,11.1,7.5,14.7,Female,"11.1 (7.5, 14.7)"
194,Jaunpur,Uttar Pradesh,9,Screened,27.8,20.5,35.1,Male,"27.8 (20.5, 35.1)"
194,Jaunpur,Uttar Pradesh,9,Diabetes,8.6,5.2,11.9,Male,"8.6 (5.2, 11.9)"
195,Ghazipur,Uttar Pradesh,9,Screened,31.5,24.6,38.4,Female,"31.5 (24.6, 38.4)"
195,Ghazipur,Uttar Pradesh,9,Diabetes,7.1,4.5,9.7,Female,"7.1 (4.5, 9.7)"
195,Ghazipur,Uttar Pradesh,9,Screened,29.7,23.4,36,Male,"29.7 (23.4, 36)"
195,Ghazipur,Uttar Pradesh,9,Diabetes,6.2,4.2,8.2,Male,"6.2 (4.2, 8.2)"
196,Chandauli,Uttar Pradesh,9,Screened,27.6,19.7,35.6,Female,"27.6 (19.7, 35.6)"
196,Chandauli,Uttar Pradesh,9,Diabetes,4.1,2.6,5.6,Female,"4.1 (2.6, 5.6)"
196,Chandauli,Uttar Pradesh,9,Screened,21.1,15.2,27,Male,"21.1 (15.2, 27)"
196,Chandauli,Uttar Pradesh,9,Diabetes,3.1,1.5,4.7,Male,"3.1 (1.5, 4.7)"
197,Varanasi,Uttar Pradesh,9,Screened,30.5,23.8,37.2,Female,"30.5 (23.8, 37.2)"
197,Varanasi,Uttar Pradesh,9,Diabetes,6.3,3.8,8.8,Female,"6.3 (3.8, 8.8)"
197,Varanasi,Uttar Pradesh,9,Screened,30,23.3,36.8,Male,"30 (23.3, 36.8)"
197,Varanasi,Uttar Pradesh,9,Diabetes,6.9,4.2,9.5,Male,"6.9 (4.2, 9.5)"
198,Sant Ravidas Nagar,Uttar Pradesh,9,Screened,20.4,14.8,25.9,Female,"20.4 (14.8, 25.9)"
198,Sant Ravidas Nagar,Uttar Pradesh,9,Diabetes,4.7,3,6.4,Female,"4.7 (3, 6.4)"
198,Sant Ravidas Nagar,Uttar Pradesh,9,Screened,22.4,17.5,27.3,Male,"22.4 (17.5, 27.3)"
198,Sant Ravidas Nagar,Uttar Pradesh,9,Diabetes,5.6,3.5,7.6,Male,"5.6 (3.5, 7.6)"
199,Mirzapur,Uttar Pradesh,9,Screened,24,17.8,30.2,Female,"24 (17.8, 30.2)"
199,Mirzapur,Uttar Pradesh,9,Diabetes,7.1,4.4,9.7,Female,"7.1 (4.4, 9.7)"
199,Mirzapur,Uttar Pradesh,9,Screened,22.2,16.3,28.2,Male,"22.2 (16.3, 28.2)"
199,Mirzapur,Uttar Pradesh,9,Diabetes,7.5,5.1,9.9,Male,"7.5 (5.1, 9.9)"
200,Sonbhadra,Uttar Pradesh,9,Screened,18.3,12.3,24.3,Female,"18.3 (12.3, 24.3)"
200,Sonbhadra,Uttar Pradesh,9,Diabetes,4.1,1.6,6.6,Female,"4.1 (1.6, 6.6)"
200,Sonbhadra,Uttar Pradesh,9,Screened,14.2,9.5,18.9,Male,"14.2 (9.5, 18.9)"
200,Sonbhadra,Uttar Pradesh,9,Diabetes,3.9,1.9,5.9,Male,"3.9 (1.9, 5.9)"
201,Etah,Uttar Pradesh,9,Screened,18.3,13.8,22.7,Female,"18.3 (13.8, 22.7)"
201,Etah,Uttar Pradesh,9,Diabetes,3,1.8,4.2,Female,"3 (1.8, 4.2)"
201,Etah,Uttar Pradesh,9,Screened,16.3,12.5,20,Male,"16.3 (12.5, 20)"
201,Etah,Uttar Pradesh,9,Diabetes,1.6,0.8,2.4,Male,"1.6 (0.8, 2.4)"
202,Kanshiram Nagar,Uttar Pradesh,9,Screened,14.5,10.5,18.6,Female,"14.5 (10.5, 18.6)"
202,Kanshiram Nagar,Uttar Pradesh,9,Diabetes,2.3,1.4,3.3,Female,"2.3 (1.4, 3.3)"
202,Kanshiram Nagar,Uttar Pradesh,9,Screened,15.3,11.3,19.2,Male,"15.3 (11.3, 19.2)"
202,Kanshiram Nagar,Uttar Pradesh,9,Diabetes,2.4,1.2,3.5,Male,"2.4 (1.2, 3.5)"
203,Pashchim Champaran,Bihar,10,Screened,9,6.8,11.3,Female,"9 (6.8, 11.3)"
203,Pashchim Champaran,Bihar,10,Diabetes,4.2,2.6,5.8,Female,"4.2 (2.6, 5.8)"
203,Pashchim Champaran,Bihar,10,Screened,12.2,8.3,16,Male,"12.2 (8.3, 16)"
203,Pashchim Champaran,Bihar,10,Diabetes,5.7,3.3,8.1,Male,"5.7 (3.3, 8.1)"
204,Purba Champaran,Bihar,10,Screened,13.2,10.1,16.2,Female,"13.2 (10.1, 16.2)"
204,Purba Champaran,Bihar,10,Diabetes,5.4,3.9,6.9,Female,"5.4 (3.9, 6.9)"
204,Purba Champaran,Bihar,10,Screened,15.9,13,18.7,Male,"15.9 (13, 18.7)"
204,Purba Champaran,Bihar,10,Diabetes,5.7,3.9,7.5,Male,"5.7 (3.9, 7.5)"
205,Sheohar,Bihar,10,Screened,10.4,5.4,15.4,Female,"10.4 (5.4, 15.4)"
205,Sheohar,Bihar,10,Diabetes,1.9,1.1,2.7,Female,"1.9 (1.1, 2.7)"
205,Sheohar,Bihar,10,Screened,12.5,7.2,17.7,Male,"12.5 (7.2, 17.7)"
205,Sheohar,Bihar,10,Diabetes,2.7,1.4,4.1,Male,"2.7 (1.4, 4.1)"
206,Sitamarhi,Bihar,10,Screened,7.5,5.7,9.3,Female,"7.5 (5.7, 9.3)"
206,Sitamarhi,Bihar,10,Diabetes,3.8,2.4,5.2,Female,"3.8 (2.4, 5.2)"
206,Sitamarhi,Bihar,10,Screened,12.2,9.4,14.9,Male,"12.2 (9.4, 14.9)"
206,Sitamarhi,Bihar,10,Diabetes,3.7,1.9,5.4,Male,"3.7 (1.9, 5.4)"
207,Madhubani,Bihar,10,Screened,9.4,6.9,11.9,Female,"9.4 (6.9, 11.9)"
207,Madhubani,Bihar,10,Diabetes,4.5,2.9,6.1,Female,"4.5 (2.9, 6.1)"
207,Madhubani,Bihar,10,Screened,13.4,10.1,16.8,Male,"13.4 (10.1, 16.8)"
207,Madhubani,Bihar,10,Diabetes,6.7,4.4,9,Male,"6.7 (4.4, 9)"
208,Supaul,Bihar,10,Screened,5.8,4.1,7.5,Female,"5.8 (4.1, 7.5)"
208,Supaul,Bihar,10,Diabetes,3.5,2.3,4.8,Female,"3.5 (2.3, 4.8)"
208,Supaul,Bihar,10,Screened,10.1,7.9,12.3,Male,"10.1 (7.9, 12.3)"
208,Supaul,Bihar,10,Diabetes,5.6,3.9,7.4,Male,"5.6 (3.9, 7.4)"
209,Araria,Bihar,10,Screened,8.6,6.7,10.5,Female,"8.6 (6.7, 10.5)"
209,Araria,Bihar,10,Diabetes,4.7,3.6,5.9,Female,"4.7 (3.6, 5.9)"
209,Araria,Bihar,10,Screened,11,8.4,13.6,Male,"11 (8.4, 13.6)"
209,Araria,Bihar,10,Diabetes,4.9,3.5,6.3,Male,"4.9 (3.5, 6.3)"
210,Kishanganj,Bihar,10,Screened,13,9.7,16.4,Female,"13 (9.7, 16.4)"
210,Kishanganj,Bihar,10,Diabetes,4.6,2.9,6.3,Female,"4.6 (2.9, 6.3)"
210,Kishanganj,Bihar,10,Screened,15.8,11.6,20,Male,"15.8 (11.6, 20)"
210,Kishanganj,Bihar,10,Diabetes,6.6,4.9,8.2,Male,"6.6 (4.9, 8.2)"
211,Purnia,Bihar,10,Screened,16.2,11.2,21.3,Female,"16.2 (11.2, 21.3)"
211,Purnia,Bihar,10,Diabetes,7.7,5.3,10.1,Female,"7.7 (5.3, 10.1)"
211,Purnia,Bihar,10,Screened,18.7,13.3,24.2,Male,"18.7 (13.3, 24.2)"
211,Purnia,Bihar,10,Diabetes,8.8,4.6,13,Male,"8.8 (4.6, 13)"
212,Katihar,Bihar,10,Screened,10,7,13.1,Female,"10 (7, 13.1)"
212,Katihar,Bihar,10,Diabetes,4,2.8,5.2,Female,"4 (2.8, 5.2)"
212,Katihar,Bihar,10,Screened,11.5,8.3,14.7,Male,"11.5 (8.3, 14.7)"
212,Katihar,Bihar,10,Diabetes,4.5,2.8,6.2,Male,"4.5 (2.8, 6.2)"
213,Madhepura,Bihar,10,Screened,6.4,4.8,8,Female,"6.4 (4.8, 8)"
213,Madhepura,Bihar,10,Diabetes,3.4,2.2,4.6,Female,"3.4 (2.2, 4.6)"
213,Madhepura,Bihar,10,Screened,9.7,7.5,11.8,Male,"9.7 (7.5, 11.8)"
213,Madhepura,Bihar,10,Diabetes,5.2,3.9,6.5,Male,"5.2 (3.9, 6.5)"
214,Saharsa,Bihar,10,Screened,8.1,5.9,10.3,Female,"8.1 (5.9, 10.3)"
214,Saharsa,Bihar,10,Diabetes,2.7,1.8,3.7,Female,"2.7 (1.8, 3.7)"
214,Saharsa,Bihar,10,Screened,10.8,8.1,13.5,Male,"10.8 (8.1, 13.5)"
214,Saharsa,Bihar,10,Diabetes,4.1,2.5,5.6,Male,"4.1 (2.5, 5.6)"
215,Darbhanga,Bihar,10,Screened,14.6,9,20.2,Female,"14.6 (9, 20.2)"
215,Darbhanga,Bihar,10,Diabetes,5.4,3.8,7,Female,"5.4 (3.8, 7)"
215,Darbhanga,Bihar,10,Screened,17.2,10.5,23.9,Male,"17.2 (10.5, 23.9)"
215,Darbhanga,Bihar,10,Diabetes,6.2,3.2,9.2,Male,"6.2 (3.2, 9.2)"
216,Muzaffarpur,Bihar,10,Screened,14.5,9.3,19.8,Female,"14.5 (9.3, 19.8)"
216,Muzaffarpur,Bihar,10,Diabetes,6,4.3,7.7,Female,"6 (4.3, 7.7)"
216,Muzaffarpur,Bihar,10,Screened,16.3,11.7,21,Male,"16.3 (11.7, 21)"
216,Muzaffarpur,Bihar,10,Diabetes,9.2,5.6,12.9,Male,"9.2 (5.6, 12.9)"
217,Gopalganj,Bihar,10,Screened,10.5,7.9,13.2,Female,"10.5 (7.9, 13.2)"
217,Gopalganj,Bihar,10,Diabetes,5.9,4.3,7.5,Female,"5.9 (4.3, 7.5)"
217,Gopalganj,Bihar,10,Screened,11.6,8.6,14.7,Male,"11.6 (8.6, 14.7)"
217,Gopalganj,Bihar,10,Diabetes,5.6,3.6,7.5,Male,"5.6 (3.6, 7.5)"
218,Siwan,Bihar,10,Screened,22,13.4,30.5,Female,"22 (13.4, 30.5)"
218,Siwan,Bihar,10,Diabetes,4.4,3,5.8,Female,"4.4 (3, 5.8)"
218,Siwan,Bihar,10,Screened,24.9,18.8,31.1,Male,"24.9 (18.8, 31.1)"
218,Siwan,Bihar,10,Diabetes,5.6,4.3,6.9,Male,"5.6 (4.3, 6.9)"
219,Saran,Bihar,10,Screened,21.3,14.9,27.6,Female,"21.3 (14.9, 27.6)"
219,Saran,Bihar,10,Diabetes,7,5.1,8.8,Female,"7 (5.1, 8.8)"
219,Saran,Bihar,10,Screened,20.1,14.9,25.3,Male,"20.1 (14.9, 25.3)"
219,Saran,Bihar,10,Diabetes,7.7,5.3,10.1,Male,"7.7 (5.3, 10.1)"
220,Vaishali,Bihar,10,Screened,18.2,13.7,22.8,Female,"18.2 (13.7, 22.8)"
220,Vaishali,Bihar,10,Diabetes,8.7,5.7,11.7,Female,"8.7 (5.7, 11.7)"
220,Vaishali,Bihar,10,Screened,21.3,17.4,25.2,Male,"21.3 (17.4, 25.2)"
220,Vaishali,Bihar,10,Diabetes,9.8,6.9,12.7,Male,"9.8 (6.9, 12.7)"
221,Samastipur,Bihar,10,Screened,10,7.7,12.3,Female,"10 (7.7, 12.3)"
221,Samastipur,Bihar,10,Diabetes,4.1,2.8,5.5,Female,"4.1 (2.8, 5.5)"
221,Samastipur,Bihar,10,Screened,12.2,9.2,15.1,Male,"12.2 (9.2, 15.1)"
221,Samastipur,Bihar,10,Diabetes,5,3.3,6.6,Male,"5 (3.3, 6.6)"
222,Begusarai,Bihar,10,Screened,18.1,12.6,23.6,Female,"18.1 (12.6, 23.6)"
222,Begusarai,Bihar,10,Diabetes,8.1,5.2,11,Female,"8.1 (5.2, 11)"
222,Begusarai,Bihar,10,Screened,22.2,16.7,27.7,Male,"22.2 (16.7, 27.7)"
222,Begusarai,Bihar,10,Diabetes,10.1,6.5,13.7,Male,"10.1 (6.5, 13.7)"
223,Khagaria,Bihar,10,Screened,12,8.8,15.2,Female,"12 (8.8, 15.2)"
223,Khagaria,Bihar,10,Diabetes,4.5,3,6,Female,"4.5 (3, 6)"
223,Khagaria,Bihar,10,Screened,16.1,12.3,20,Male,"16.1 (12.3, 20)"
223,Khagaria,Bihar,10,Diabetes,6.2,4.4,8.1,Male,"6.2 (4.4, 8.1)"
224,Bhagalpur,Bihar,10,Screened,18,13.2,22.8,Female,"18 (13.2, 22.8)"
224,Bhagalpur,Bihar,10,Diabetes,6,4.3,7.7,Female,"6 (4.3, 7.7)"
224,Bhagalpur,Bihar,10,Screened,17.7,12.5,23,Male,"17.7 (12.5, 23)"
224,Bhagalpur,Bihar,10,Diabetes,4.4,3.2,5.6,Male,"4.4 (3.2, 5.6)"
225,Banka,Bihar,10,Screened,17.3,11.3,23.3,Female,"17.3 (11.3, 23.3)"
225,Banka,Bihar,10,Diabetes,4.5,2.5,6.5,Female,"4.5 (2.5, 6.5)"
225,Banka,Bihar,10,Screened,18.7,13.2,24.3,Male,"18.7 (13.2, 24.3)"
225,Banka,Bihar,10,Diabetes,7.3,4.4,10.2,Male,"7.3 (4.4, 10.2)"
226,Munger,Bihar,10,Screened,28.5,20.7,36.3,Female,"28.5 (20.7, 36.3)"
226,Munger,Bihar,10,Diabetes,6.5,4.3,8.7,Female,"6.5 (4.3, 8.7)"
226,Munger,Bihar,10,Screened,30.6,23.1,38.1,Male,"30.6 (23.1, 38.1)"
226,Munger,Bihar,10,Diabetes,8.6,6.3,10.9,Male,"8.6 (6.3, 10.9)"
227,Lakhisarai,Bihar,10,Screened,17.3,10.8,23.9,Female,"17.3 (10.8, 23.9)"
227,Lakhisarai,Bihar,10,Diabetes,4.7,3.3,6.2,Female,"4.7 (3.3, 6.2)"
227,Lakhisarai,Bihar,10,Screened,20.4,13.7,27.1,Male,"20.4 (13.7, 27.1)"
227,Lakhisarai,Bihar,10,Diabetes,5.4,3.4,7.4,Male,"5.4 (3.4, 7.4)"
228,Sheikhpura,Bihar,10,Screened,18.9,12.3,25.5,Female,"18.9 (12.3, 25.5)"
228,Sheikhpura,Bihar,10,Diabetes,3.9,2,5.8,Female,"3.9 (2, 5.8)"
228,Sheikhpura,Bihar,10,Screened,16.8,11.1,22.5,Male,"16.8 (11.1, 22.5)"
228,Sheikhpura,Bihar,10,Diabetes,3.8,2.2,5.5,Male,"3.8 (2.2, 5.5)"
229,Nalanda,Bihar,10,Screened,14.6,9.1,20,Female,"14.6 (9.1, 20)"
229,Nalanda,Bihar,10,Diabetes,3,1.8,4.2,Female,"3 (1.8, 4.2)"
229,Nalanda,Bihar,10,Screened,14.2,9.4,19,Male,"14.2 (9.4, 19)"
229,Nalanda,Bihar,10,Diabetes,4,2.5,5.6,Male,"4 (2.5, 5.6)"
230,Patna,Bihar,10,Screened,26.6,20.9,32.3,Female,"26.6 (20.9, 32.3)"
230,Patna,Bihar,10,Diabetes,8,5.7,10.3,Female,"8 (5.7, 10.3)"
230,Patna,Bihar,10,Screened,23.3,17.9,28.6,Male,"23.3 (17.9, 28.6)"
230,Patna,Bihar,10,Diabetes,4.6,3.2,6.1,Male,"4.6 (3.2, 6.1)"
231,Bhojpur,Bihar,10,Screened,28.7,19.8,37.6,Female,"28.7 (19.8, 37.6)"
231,Bhojpur,Bihar,10,Diabetes,5.7,3.8,7.6,Female,"5.7 (3.8, 7.6)"
231,Bhojpur,Bihar,10,Screened,27,20,34,Male,"27 (20, 34)"
231,Bhojpur,Bihar,10,Diabetes,6.5,4.5,8.5,Male,"6.5 (4.5, 8.5)"
232,Buxer,Bihar,10,Screened,21.6,15.2,27.9,Female,"21.6 (15.2, 27.9)"
232,Buxer,Bihar,10,Diabetes,4.9,3,6.7,Female,"4.9 (3, 6.7)"
232,Buxer,Bihar,10,Screened,15.8,11.6,20,Male,"15.8 (11.6, 20)"
232,Buxer,Bihar,10,Diabetes,3.1,1.8,4.5,Male,"3.1 (1.8, 4.5)"
233,Kaimur (Bhabua),Bihar,10,Screened,13.2,9.3,17.1,Female,"13.2 (9.3, 17.1)"
233,Kaimur (Bhabua),Bihar,10,Diabetes,1.8,0.9,2.6,Female,"1.8 (0.9, 2.6)"
233,Kaimur (Bhabua),Bihar,10,Screened,8.5,5.5,11.6,Male,"8.5 (5.5, 11.6)"
233,Kaimur (Bhabua),Bihar,10,Diabetes,1.6,0.9,2.3,Male,"1.6 (0.9, 2.3)"
234,Rohtas,Bihar,10,Screened,27.5,20.9,34.2,Female,"27.5 (20.9, 34.2)"
234,Rohtas,Bihar,10,Diabetes,3.6,2.4,4.8,Female,"3.6 (2.4, 4.8)"
234,Rohtas,Bihar,10,Screened,17.1,13,21.2,Male,"17.1 (13, 21.2)"
234,Rohtas,Bihar,10,Diabetes,3.1,2.3,4,Male,"3.1 (2.3, 4)"
235,Aurangabad,Bihar,10,Screened,21,13.2,28.8,Female,"21 (13.2, 28.8)"
235,Aurangabad,Bihar,10,Diabetes,2.4,1.6,3.2,Female,"2.4 (1.6, 3.2)"
235,Aurangabad,Bihar,10,Screened,15.8,9.8,21.9,Male,"15.8 (9.8, 21.9)"
235,Aurangabad,Bihar,10,Diabetes,3.8,2,5.7,Male,"3.8 (2, 5.7)"
236,Gaya,Bihar,10,Screened,13.9,8.9,18.9,Female,"13.9 (8.9, 18.9)"
236,Gaya,Bihar,10,Diabetes,2.6,1.5,3.7,Female,"2.6 (1.5, 3.7)"
236,Gaya,Bihar,10,Screened,14.1,8.3,19.9,Male,"14.1 (8.3, 19.9)"
236,Gaya,Bihar,10,Diabetes,1.7,0.8,2.6,Male,"1.7 (0.8, 2.6)"
237,Nawada,Bihar,10,Screened,13.2,9.4,17,Female,"13.2 (9.4, 17)"
237,Nawada,Bihar,10,Diabetes,4.5,1.1,8,Female,"4.5 (1.1, 8)"
237,Nawada,Bihar,10,Screened,12.7,9.2,16.2,Male,"12.7 (9.2, 16.2)"
237,Nawada,Bihar,10,Diabetes,4.2,2.5,6,Male,"4.2 (2.5, 6)"
238,Jamui,Bihar,10,Screened,11.6,7.9,15.3,Female,"11.6 (7.9, 15.3)"
238,Jamui,Bihar,10,Diabetes,5,2.6,7.4,Female,"5 (2.6, 7.4)"
238,Jamui,Bihar,10,Screened,11.8,7.9,15.7,Male,"11.8 (7.9, 15.7)"
238,Jamui,Bihar,10,Diabetes,6.6,3.5,9.8,Male,"6.6 (3.5, 9.8)"
239,Jehanabad,Bihar,10,Screened,19.1,13.3,24.9,Female,"19.1 (13.3, 24.9)"
239,Jehanabad,Bihar,10,Diabetes,2.6,1.8,3.4,Female,"2.6 (1.8, 3.4)"
239,Jehanabad,Bihar,10,Screened,17.7,12.8,22.5,Male,"17.7 (12.8, 22.5)"
239,Jehanabad,Bihar,10,Diabetes,3,1.7,4.2,Male,"3 (1.7, 4.2)"
240,Arwal,Bihar,10,Screened,26.7,17.6,35.7,Female,"26.7 (17.6, 35.7)"
240,Arwal,Bihar,10,Diabetes,2.4,1.4,3.5,Female,"2.4 (1.4, 3.5)"
240,Arwal,Bihar,10,Screened,19.6,11.5,27.7,Male,"19.6 (11.5, 27.7)"
240,Arwal,Bihar,10,Diabetes,4.7,2.9,6.6,Male,"4.7 (2.9, 6.6)"
241,North District,Sikkim,11,Screened,42.1,36,48.2,Female,"42.1 (36, 48.2)"
241,North District,Sikkim,11,Diabetes,4.3,2.6,6,Female,"4.3 (2.6, 6)"
241,North District,Sikkim,11,Screened,38.3,33.7,42.9,Male,"38.3 (33.7, 42.9)"
241,North District,Sikkim,11,Diabetes,4.6,2.9,6.3,Male,"4.6 (2.9, 6.3)"
242,West District,Sikkim,11,Screened,28.5,23.5,33.5,Female,"28.5 (23.5, 33.5)"
242,West District,Sikkim,11,Diabetes,3,1.5,4.5,Female,"3 (1.5, 4.5)"
242,West District,Sikkim,11,Screened,25.7,21.1,30.3,Male,"25.7 (21.1, 30.3)"
242,West District,Sikkim,11,Diabetes,4.3,2,6.5,Male,"4.3 (2, 6.5)"
243,South District,Sikkim,11,Screened,46.9,39.4,54.4,Female,"46.9 (39.4, 54.4)"
243,South District,Sikkim,11,Diabetes,6.4,4.7,8,Female,"6.4 (4.7, 8)"
243,South District,Sikkim,11,Screened,37.6,32.6,42.6,Male,"37.6 (32.6, 42.6)"
243,South District,Sikkim,11,Diabetes,4.8,3.3,6.3,Male,"4.8 (3.3, 6.3)"
244,East District,Sikkim,11,Screened,45.5,39.3,51.6,Female,"45.5 (39.3, 51.6)"
244,East District,Sikkim,11,Diabetes,7.8,5.6,10.1,Female,"7.8 (5.6, 10.1)"
244,East District,Sikkim,11,Screened,41,35.5,46.5,Male,"41 (35.5, 46.5)"
244,East District,Sikkim,11,Diabetes,7.7,4.9,10.5,Male,"7.7 (4.9, 10.5)"
245,Tawang,Arunachal Pradesh,12,Screened,32.9,23,42.8,Female,"32.9 (23, 42.8)"
245,Tawang,Arunachal Pradesh,12,Diabetes,1.8,0.6,2.9,Female,"1.8 (0.6, 2.9)"
245,Tawang,Arunachal Pradesh,12,Screened,30.4,22,38.7,Male,"30.4 (22, 38.7)"
245,Tawang,Arunachal Pradesh,12,Diabetes,3,1.4,4.6,Male,"3 (1.4, 4.6)"
246,West Kameng,Arunachal Pradesh,12,Screened,45.4,35.7,55,Female,"45.4 (35.7, 55)"
246,West Kameng,Arunachal Pradesh,12,Diabetes,1.3,0.4,2.3,Female,"1.3 (0.4, 2.3)"
246,West Kameng,Arunachal Pradesh,12,Screened,44.3,33.8,54.8,Male,"44.3 (33.8, 54.8)"
246,West Kameng,Arunachal Pradesh,12,Diabetes,1.5,0.8,2.2,Male,"1.5 (0.8, 2.2)"
247,East Kameng,Arunachal Pradesh,12,Screened,24.9,17.4,32.3,Female,"24.9 (17.4, 32.3)"
247,East Kameng,Arunachal Pradesh,12,Diabetes,6.6,3.6,9.6,Female,"6.6 (3.6, 9.6)"
247,East Kameng,Arunachal Pradesh,12,Screened,25.6,18.6,32.5,Male,"25.6 (18.6, 32.5)"
247,East Kameng,Arunachal Pradesh,12,Diabetes,6.7,3,10.4,Male,"6.7 (3, 10.4)"
248,Papum Pare,Arunachal Pradesh,12,Screened,38.9,31.5,46.4,Female,"38.9 (31.5, 46.4)"
