state,n5_state,residence,variable,estimate,lci,uci,stratification,strata,est_ci,ST_NM
5,Uttarakhand,Rural,Controlled,4.4,3.4,5.4,age_category,65 plus,"4.4 (3.4, 5.4)",Uttarakhand
5,Uttarakhand,Urban,Screened,36.6,31.3,41.9,age_category,18-39,"36.6 (31.3, 41.9)",Uttarakhand
5,Uttarakhand,Urban,Diabetes,3,2.1,4,age_category,18-39,"3 (2.1, 4)",Uttarakhand
5,Uttarakhand,Urban,Diagnosed,1.7,1,2.4,age_category,18-39,"1.7 (1, 2.4)",Uttarakhand
5,Uttarakhand,Urban,Treated,1,0.5,1.5,age_category,18-39,"1 (0.5, 1.5)",Uttarakhand
5,Uttarakhand,Urban,Controlled,1.1,0.6,1.6,age_category,18-39,"1.1 (0.6, 1.6)",Uttarakhand
5,Uttarakhand,Urban,Screened,63,57.8,68.3,age_category,40-64,"63 (57.8, 68.3)",Uttarakhand
5,Uttarakhand,Urban,Diabetes,14.6,12.4,16.7,age_category,40-64,"14.6 (12.4, 16.7)",Uttarakhand
5,Uttarakhand,Urban,Diagnosed,12.2,10.1,14.2,age_category,40-64,"12.2 (10.1, 14.2)",Uttarakhand
5,Uttarakhand,Urban,Treated,8.8,7.1,10.5,age_category,40-64,"8.8 (7.1, 10.5)",Uttarakhand
5,Uttarakhand,Urban,Controlled,5.8,4.3,7.4,age_category,40-64,"5.8 (4.3, 7.4)",Uttarakhand
5,Uttarakhand,Urban,Screened,68.8,63.1,74.6,age_category,65 plus,"68.8 (63.1, 74.6)",Uttarakhand
5,Uttarakhand,Urban,Diabetes,23,18.8,27.1,age_category,65 plus,"23 (18.8, 27.1)",Uttarakhand
5,Uttarakhand,Urban,Diagnosed,20.7,16.6,24.8,age_category,65 plus,"20.7 (16.6, 24.8)",Uttarakhand
5,Uttarakhand,Urban,Treated,18.6,14.7,22.5,age_category,65 plus,"18.6 (14.7, 22.5)",Uttarakhand
5,Uttarakhand,Urban,Controlled,13.6,10.2,17.1,age_category,65 plus,"13.6 (10.2, 17.1)",Uttarakhand
6,Haryana,Rural,Screened,33.2,31.5,34.9,age_category,18-39,"33.2 (31.5, 34.9)",Haryana
6,Haryana,Rural,Diabetes,2,1.7,2.3,age_category,18-39,"2 (1.7, 2.3)",Haryana
6,Haryana,Rural,Diagnosed,1.6,1.3,1.9,age_category,18-39,"1.6 (1.3, 1.9)",Haryana
6,Haryana,Rural,Treated,0.4,0.3,0.5,age_category,18-39,"0.4 (0.3, 0.5)",Haryana
6,Haryana,Rural,Controlled,1.3,1,1.6,age_category,18-39,"1.3 (1, 1.6)",Haryana
6,Haryana,Rural,Screened,48.2,46.2,50.2,age_category,40-64,"48.2 (46.2, 50.2)",Haryana
6,Haryana,Rural,Diabetes,7.6,6.8,8.3,age_category,40-64,"7.6 (6.8, 8.3)",Haryana
6,Haryana,Rural,Diagnosed,5.5,4.8,6.1,age_category,40-64,"5.5 (4.8, 6.1)",Haryana
6,Haryana,Rural,Treated,3.2,2.8,3.6,age_category,40-64,"3.2 (2.8, 3.6)",Haryana
6,Haryana,Rural,Controlled,3,2.5,3.5,age_category,40-64,"3 (2.5, 3.5)",Haryana
6,Haryana,Rural,Screened,53,50.5,55.5,age_category,65 plus,"53 (50.5, 55.5)",Haryana
6,Haryana,Rural,Diabetes,10.6,9.5,11.8,age_category,65 plus,"10.6 (9.5, 11.8)",Haryana
6,Haryana,Rural,Diagnosed,8,6.9,9.1,age_category,65 plus,"8 (6.9, 9.1)",Haryana
6,Haryana,Rural,Treated,5,4.2,5.8,age_category,65 plus,"5 (4.2, 5.8)",Haryana
6,Haryana,Rural,Controlled,3.9,3,4.7,age_category,65 plus,"3.9 (3, 4.7)",Haryana
6,Haryana,Urban,Screened,38,35.2,40.7,age_category,18-39,"38 (35.2, 40.7)",Haryana
6,Haryana,Urban,Diabetes,2.1,1.6,2.7,age_category,18-39,"2.1 (1.6, 2.7)",Haryana
6,Haryana,Urban,Diagnosed,1.8,1.3,2.3,age_category,18-39,"1.8 (1.3, 2.3)",Haryana
6,Haryana,Urban,Treated,0.5,0.3,0.6,age_category,18-39,"0.5 (0.3, 0.6)",Haryana
6,Haryana,Urban,Controlled,1.4,1,1.9,age_category,18-39,"1.4 (1, 1.9)",Haryana
6,Haryana,Urban,Screened,63.2,60.3,66,age_category,40-64,"63.2 (60.3, 66)",Haryana
6,Haryana,Urban,Diabetes,12.2,10.9,13.5,age_category,40-64,"12.2 (10.9, 13.5)",Haryana
6,Haryana,Urban,Diagnosed,10.4,9.1,11.7,age_category,40-64,"10.4 (9.1, 11.7)",Haryana
6,Haryana,Urban,Treated,6.6,5.8,7.3,age_category,40-64,"6.6 (5.8, 7.3)",Haryana
6,Haryana,Urban,Controlled,5.6,4.6,6.6,age_category,40-64,"5.6 (4.6, 6.6)",Haryana
6,Haryana,Urban,Screened,73.6,70,77.1,age_category,65 plus,"73.6 (70, 77.1)",Haryana
6,Haryana,Urban,Diabetes,21.8,18.4,25.1,age_category,65 plus,"21.8 (18.4, 25.1)",Haryana
6,Haryana,Urban,Diagnosed,19.7,16.4,23,age_category,65 plus,"19.7 (16.4, 23)",Haryana
6,Haryana,Urban,Treated,12.8,10.8,14.8,age_category,65 plus,"12.8 (10.8, 14.8)",Haryana
6,Haryana,Urban,Controlled,12.2,9.3,15.1,age_category,65 plus,"12.2 (9.3, 15.1)",Haryana
7,Nct Of Delhi,Rural,Screened,63.1,47.6,78.6,age_category,18-39,"63.1 (47.6, 78.6)",Delhi
7,Nct Of Delhi,Rural,Diabetes,1.4,-0.4,3.1,age_category,18-39,"1.4 (-0.4, 3.1)",Delhi
7,Nct Of Delhi,Rural,Diagnosed,1.1,-0.6,2.9,age_category,18-39,"1.1 (-0.6, 2.9)",Delhi
7,Nct Of Delhi,Rural,Treated,0.6,-0.3,1.5,age_category,18-39,"0.6 (-0.3, 1.5)",Delhi
7,Nct Of Delhi,Rural,Controlled,1.1,-0.6,2.9,age_category,18-39,"1.1 (-0.6, 2.9)",Delhi
7,Nct Of Delhi,Rural,Screened,78.7,66.9,90.5,age_category,40-64,"78.7 (66.9, 90.5)",Delhi
7,Nct Of Delhi,Rural,Diabetes,12.4,2.9,21.9,age_category,40-64,"12.4 (2.9, 21.9)",Delhi
7,Nct Of Delhi,Rural,Diagnosed,10.8,2.4,19.1,age_category,40-64,"10.8 (2.4, 19.1)",Delhi
7,Nct Of Delhi,Rural,Treated,8.2,2,14.3,age_category,40-64,"8.2 (2, 14.3)",Delhi
7,Nct Of Delhi,Rural,Controlled,7.4,-1.9,16.6,age_category,40-64,"7.4 (-1.9, 16.6)",Delhi
7,Nct Of Delhi,Rural,Screened,89.8,81.9,97.8,age_category,65 plus,"89.8 (81.9, 97.8)",Delhi
7,Nct Of Delhi,Rural,Diabetes,17,2.4,31.6,age_category,65 plus,"17 (2.4, 31.6)",Delhi
7,Nct Of Delhi,Rural,Diagnosed,8.8,-5.2,22.7,age_category,65 plus,"8.8 (-5.2, 22.7)",Delhi
7,Nct Of Delhi,Rural,Treated,8.8,-5.2,22.7,age_category,65 plus,"8.8 (-5.2, 22.7)",Delhi
7,Nct Of Delhi,Rural,Controlled,8.5,-5.4,22.4,age_category,65 plus,"8.5 (-5.4, 22.4)",Delhi
7,Nct Of Delhi,Urban,Screened,47.2,44.8,49.6,age_category,18-39,"47.2 (44.8, 49.6)",Delhi
7,Nct Of Delhi,Urban,Diabetes,2.1,1.8,2.5,age_category,18-39,"2.1 (1.8, 2.5)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,1.4,1.2,1.7,age_category,18-39,"1.4 (1.2, 1.7)",Delhi
7,Nct Of Delhi,Urban,Treated,0.9,0.7,1.1,age_category,18-39,"0.9 (0.7, 1.1)",Delhi
7,Nct Of Delhi,Urban,Controlled,0.9,0.7,1.1,age_category,18-39,"0.9 (0.7, 1.1)",Delhi
7,Nct Of Delhi,Urban,Screened,71.2,69,73.3,age_category,40-64,"71.2 (69, 73.3)",Delhi
7,Nct Of Delhi,Urban,Diabetes,13.4,12.4,14.4,age_category,40-64,"13.4 (12.4, 14.4)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,11.1,10.1,12.1,age_category,40-64,"11.1 (10.1, 12.1)",Delhi
7,Nct Of Delhi,Urban,Treated,9.6,8.7,10.5,age_category,40-64,"9.6 (8.7, 10.5)",Delhi
7,Nct Of Delhi,Urban,Controlled,5.6,5,6.3,age_category,40-64,"5.6 (5, 6.3)",Delhi
7,Nct Of Delhi,Urban,Screened,84.5,82.2,86.8,age_category,65 plus,"84.5 (82.2, 86.8)",Delhi
7,Nct Of Delhi,Urban,Diabetes,23.7,21.2,26.2,age_category,65 plus,"23.7 (21.2, 26.2)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,21.8,19.3,24.3,age_category,65 plus,"21.8 (19.3, 24.3)",Delhi
7,Nct Of Delhi,Urban,Treated,19.4,17.2,21.7,age_category,65 plus,"19.4 (17.2, 21.7)",Delhi
7,Nct Of Delhi,Urban,Controlled,12.6,10.5,14.8,age_category,65 plus,"12.6 (10.5, 14.8)",Delhi
8,Rajasthan,Rural,Screened,13,11.7,14.3,age_category,18-39,"13 (11.7, 14.3)",Rajasthan
8,Rajasthan,Rural,Diabetes,0.9,0.7,1.1,age_category,18-39,"0.9 (0.7, 1.1)",Rajasthan
8,Rajasthan,Rural,Diagnosed,0.8,0.6,0.9,age_category,18-39,"0.8 (0.6, 0.9)",Rajasthan
8,Rajasthan,Rural,Treated,0.2,0.2,0.3,age_category,18-39,"0.2 (0.2, 0.3)",Rajasthan
8,Rajasthan,Rural,Controlled,0.7,0.5,0.8,age_category,18-39,"0.7 (0.5, 0.8)",Rajasthan
8,Rajasthan,Rural,Screened,19.7,18.1,21.4,age_category,40-64,"19.7 (18.1, 21.4)",Rajasthan
8,Rajasthan,Rural,Diabetes,3.5,3.2,3.9,age_category,40-64,"3.5 (3.2, 3.9)",Rajasthan
8,Rajasthan,Rural,Diagnosed,2.6,2.3,3,age_category,40-64,"2.6 (2.3, 3)",Rajasthan
8,Rajasthan,Rural,Treated,1.2,1.1,1.4,age_category,40-64,"1.2 (1.1, 1.4)",Rajasthan
8,Rajasthan,Rural,Controlled,1.8,1.4,2.1,age_category,40-64,"1.8 (1.4, 2.1)",Rajasthan
8,Rajasthan,Rural,Screened,23.4,21.4,25.3,age_category,65 plus,"23.4 (21.4, 25.3)",Rajasthan
8,Rajasthan,Rural,Diabetes,5.6,4.9,6.3,age_category,65 plus,"5.6 (4.9, 6.3)",Rajasthan
8,Rajasthan,Rural,Diagnosed,4.6,3.9,5.2,age_category,65 plus,"4.6 (3.9, 5.2)",Rajasthan
8,Rajasthan,Rural,Treated,2.9,2.4,3.3,age_category,65 plus,"2.9 (2.4, 3.3)",Rajasthan
8,Rajasthan,Rural,Controlled,2.7,2.2,3.2,age_category,65 plus,"2.7 (2.2, 3.2)",Rajasthan
8,Rajasthan,Urban,Screened,20.6,18.1,23.1,age_category,18-39,"20.6 (18.1, 23.1)",Rajasthan
8,Rajasthan,Urban,Diabetes,1.9,1.3,2.4,age_category,18-39,"1.9 (1.3, 2.4)",Rajasthan
8,Rajasthan,Urban,Diagnosed,1.7,1.1,2.2,age_category,18-39,"1.7 (1.1, 2.2)",Rajasthan
8,Rajasthan,Urban,Treated,0.5,0.3,0.6,age_category,18-39,"0.5 (0.3, 0.6)",Rajasthan
8,Rajasthan,Urban,Controlled,1.5,1,2,age_category,18-39,"1.5 (1, 2)",Rajasthan
8,Rajasthan,Urban,Screened,34,30.7,37.2,age_category,40-64,"34 (30.7, 37.2)",Rajasthan
8,Rajasthan,Urban,Diabetes,7,6,8.1,age_category,40-64,"7 (6, 8.1)",Rajasthan
8,Rajasthan,Urban,Diagnosed,5.8,4.8,6.8,age_category,40-64,"5.8 (4.8, 6.8)",Rajasthan
8,Rajasthan,Urban,Treated,3.3,2.7,3.8,age_category,40-64,"3.3 (2.7, 3.8)",Rajasthan
8,Rajasthan,Urban,Controlled,4.2,3.3,5.1,age_category,40-64,"4.2 (3.3, 5.1)",Rajasthan
8,Rajasthan,Urban,Screened,42.2,37.9,46.4,age_category,65 plus,"42.2 (37.9, 46.4)",Rajasthan
8,Rajasthan,Urban,Diabetes,12,9.9,14.1,age_category,65 plus,"12 (9.9, 14.1)",Rajasthan
8,Rajasthan,Urban,Diagnosed,10.8,8.7,12.8,age_category,65 plus,"10.8 (8.7, 12.8)",Rajasthan
8,Rajasthan,Urban,Treated,7.4,6,8.8,age_category,65 plus,"7.4 (6, 8.8)",Rajasthan
8,Rajasthan,Urban,Controlled,7.2,5.5,9,age_category,65 plus,"7.2 (5.5, 9)",Rajasthan
9,Uttar Pradesh,Rural,Screened,18,17.2,18.8,age_category,18-39,"18 (17.2, 18.8)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diabetes,1.8,1.7,2,age_category,18-39,"1.8 (1.7, 2)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diagnosed,1.5,1.3,1.6,age_category,18-39,"1.5 (1.3, 1.6)",Uttar Pradesh
9,Uttar Pradesh,Rural,Treated,0.3,0.2,0.3,age_category,18-39,"0.3 (0.2, 0.3)",Uttar Pradesh
9,Uttar Pradesh,Rural,Controlled,1.3,1.2,1.5,age_category,18-39,"1.3 (1.2, 1.5)",Uttar Pradesh
9,Uttar Pradesh,Rural,Screened,28.9,27.9,29.9,age_category,40-64,"28.9 (27.9, 29.9)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diabetes,6.6,6.2,6.9,age_category,40-64,"6.6 (6.2, 6.9)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diagnosed,4.7,4.3,5,age_category,40-64,"4.7 (4.3, 5)",Uttar Pradesh
9,Uttar Pradesh,Rural,Treated,1.9,1.8,2.1,age_category,40-64,"1.9 (1.8, 2.1)",Uttar Pradesh
9,Uttar Pradesh,Rural,Controlled,3.1,2.8,3.5,age_category,40-64,"3.1 (2.8, 3.5)",Uttar Pradesh
9,Uttar Pradesh,Rural,Screened,34.3,33,35.6,age_category,65 plus,"34.3 (33, 35.6)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diabetes,9,8.4,9.7,age_category,65 plus,"9 (8.4, 9.7)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diagnosed,6.9,6.3,7.5,age_category,65 plus,"6.9 (6.3, 7.5)",Uttar Pradesh
9,Uttar Pradesh,Rural,Treated,3.1,2.8,3.4,age_category,65 plus,"3.1 (2.8, 3.4)",Uttar Pradesh
9,Uttar Pradesh,Rural,Controlled,5,4.5,5.5,age_category,65 plus,"5 (4.5, 5.5)",Uttar Pradesh
9,Uttar Pradesh,Urban,Screened,22.7,20.9,24.5,age_category,18-39,"22.7 (20.9, 24.5)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diabetes,1.9,1.5,2.2,age_category,18-39,"1.9 (1.5, 2.2)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,1.4,1.1,1.7,age_category,18-39,"1.4 (1.1, 1.7)",Uttar Pradesh
9,Uttar Pradesh,Urban,Treated,0.5,0.4,0.7,age_category,18-39,"0.5 (0.4, 0.7)",Uttar Pradesh
9,Uttar Pradesh,Urban,Controlled,1.1,0.8,1.5,age_category,18-39,"1.1 (0.8, 1.5)",Uttar Pradesh
9,Uttar Pradesh,Urban,Screened,42.2,39.9,44.6,age_category,40-64,"42.2 (39.9, 44.6)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diabetes,9.2,8.3,10,age_category,40-64,"9.2 (8.3, 10)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,6.6,5.9,7.4,age_category,40-64,"6.6 (5.9, 7.4)",Uttar Pradesh
9,Uttar Pradesh,Urban,Treated,4.1,3.6,4.6,age_category,40-64,"4.1 (3.6, 4.6)",Uttar Pradesh
9,Uttar Pradesh,Urban,Controlled,3.5,3,4,age_category,40-64,"3.5 (3, 4)",Uttar Pradesh
9,Uttar Pradesh,Urban,Screened,50.7,47.4,54,age_category,65 plus,"50.7 (47.4, 54)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diabetes,14.3,12.6,16.1,age_category,65 plus,"14.3 (12.6, 16.1)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,11.7,10,13.4,age_category,65 plus,"11.7 (10, 13.4)",Uttar Pradesh
9,Uttar Pradesh,Urban,Treated,7.7,6.3,9.2,age_category,65 plus,"7.7 (6.3, 9.2)",Uttar Pradesh
9,Uttar Pradesh,Urban,Controlled,6.5,5.4,7.6,age_category,65 plus,"6.5 (5.4, 7.6)",Uttar Pradesh
10,Bihar,Rural,Screened,8.4,7.8,9,age_category,18-39,"8.4 (7.8, 9)",Bihar
10,Bihar,Rural,Diabetes,1.7,1.5,1.9,age_category,18-39,"1.7 (1.5, 1.9)",Bihar
10,Bihar,Rural,Diagnosed,1.2,1,1.4,age_category,18-39,"1.2 (1, 1.4)",Bihar
10,Bihar,Rural,Treated,0.3,0.3,0.4,age_category,18-39,"0.3 (0.3, 0.4)",Bihar
10,Bihar,Rural,Controlled,1.1,0.9,1.2,age_category,18-39,"1.1 (0.9, 1.2)",Bihar
10,Bihar,Rural,Screened,17.8,16.8,18.7,age_category,40-64,"17.8 (16.8, 18.7)",Bihar
10,Bihar,Rural,Diabetes,7.1,6.7,7.6,age_category,40-64,"7.1 (6.7, 7.6)",Bihar
10,Bihar,Rural,Diagnosed,5.1,4.7,5.6,age_category,40-64,"5.1 (4.7, 5.6)",Bihar
10,Bihar,Rural,Treated,2.6,2.4,2.9,age_category,40-64,"2.6 (2.4, 2.9)",Bihar
10,Bihar,Rural,Controlled,3.2,2.8,3.6,age_category,40-64,"3.2 (2.8, 3.6)",Bihar
10,Bihar,Rural,Screened,22.9,21.6,24.3,age_category,65 plus,"22.9 (21.6, 24.3)",Bihar
10,Bihar,Rural,Diabetes,9.4,8.5,10.2,age_category,65 plus,"9.4 (8.5, 10.2)",Bihar
10,Bihar,Rural,Diagnosed,7.3,6.5,8.1,age_category,65 plus,"7.3 (6.5, 8.1)",Bihar
10,Bihar,Rural,Treated,3.9,3.3,4.4,age_category,65 plus,"3.9 (3.3, 4.4)",Bihar
10,Bihar,Rural,Controlled,5.1,4.5,5.8,age_category,65 plus,"5.1 (4.5, 5.8)",Bihar
10,Bihar,Urban,Screened,15.3,12.8,17.8,age_category,18-39,"15.3 (12.8, 17.8)",Bihar
10,Bihar,Urban,Diabetes,2.9,2.1,3.7,age_category,18-39,"2.9 (2.1, 3.7)",Bihar
10,Bihar,Urban,Diagnosed,2.1,1.4,2.9,age_category,18-39,"2.1 (1.4, 2.9)",Bihar
10,Bihar,Urban,Treated,0.6,0.4,0.9,age_category,18-39,"0.6 (0.4, 0.9)",Bihar
10,Bihar,Urban,Controlled,1.6,1,2.3,age_category,18-39,"1.6 (1, 2.3)",Bihar
10,Bihar,Urban,Screened,38.9,34.4,43.4,age_category,40-64,"38.9 (34.4, 43.4)",Bihar
10,Bihar,Urban,Diabetes,12.9,11.1,14.7,age_category,40-64,"12.9 (11.1, 14.7)",Bihar
10,Bihar,Urban,Diagnosed,10.7,9,12.4,age_category,40-64,"10.7 (9, 12.4)",Bihar
10,Bihar,Urban,Treated,6.7,5.4,8,age_category,40-64,"6.7 (5.4, 8)",Bihar
10,Bihar,Urban,Controlled,5.7,4.4,7,age_category,40-64,"5.7 (4.4, 7)",Bihar
10,Bihar,Urban,Screened,50.2,44.8,55.6,age_category,65 plus,"50.2 (44.8, 55.6)",Bihar
10,Bihar,Urban,Diabetes,19.4,16,22.7,age_category,65 plus,"19.4 (16, 22.7)",Bihar
10,Bihar,Urban,Diagnosed,16.7,13.3,20.2,age_category,65 plus,"16.7 (13.3, 20.2)",Bihar
10,Bihar,Urban,Treated,10.1,7.5,12.7,age_category,65 plus,"10.1 (7.5, 12.7)",Bihar
10,Bihar,Urban,Controlled,10.7,8.2,13.3,age_category,65 plus,"10.7 (8.2, 13.3)",Bihar
11,Sikkim,Rural,Screened,28.5,25.3,31.6,age_category,18-39,"28.5 (25.3, 31.6)",Sikkim
11,Sikkim,Rural,Diabetes,1.8,1.3,2.4,age_category,18-39,"1.8 (1.3, 2.4)",Sikkim
11,Sikkim,Rural,Diagnosed,1.5,1,2,age_category,18-39,"1.5 (1, 2)",Sikkim
11,Sikkim,Rural,Treated,0.7,0.4,1.1,age_category,18-39,"0.7 (0.4, 1.1)",Sikkim
11,Sikkim,Rural,Controlled,1,0.6,1.5,age_category,18-39,"1 (0.6, 1.5)",Sikkim
11,Sikkim,Rural,Screened,43.8,40.3,47.3,age_category,40-64,"43.8 (40.3, 47.3)",Sikkim
11,Sikkim,Rural,Diabetes,7.2,5.7,8.7,age_category,40-64,"7.2 (5.7, 8.7)",Sikkim
11,Sikkim,Rural,Diagnosed,5.7,4.5,6.9,age_category,40-64,"5.7 (4.5, 6.9)",Sikkim
11,Sikkim,Rural,Treated,3.8,2.8,4.8,age_category,40-64,"3.8 (2.8, 4.8)",Sikkim
11,Sikkim,Rural,Controlled,3.2,2.3,4.2,age_category,40-64,"3.2 (2.3, 4.2)",Sikkim
11,Sikkim,Rural,Screened,48.2,42.4,54.1,age_category,65 plus,"48.2 (42.4, 54.1)",Sikkim
11,Sikkim,Rural,Diabetes,9.7,6.8,12.7,age_category,65 plus,"9.7 (6.8, 12.7)",Sikkim
11,Sikkim,Rural,Diagnosed,8.3,5.5,11,age_category,65 plus,"8.3 (5.5, 11)",Sikkim
11,Sikkim,Rural,Treated,6.2,3.8,8.7,age_category,65 plus,"6.2 (3.8, 8.7)",Sikkim
11,Sikkim,Rural,Controlled,3.7,1.9,5.5,age_category,65 plus,"3.7 (1.9, 5.5)",Sikkim
11,Sikkim,Urban,Screened,31.1,23,39.3,age_category,18-39,"31.1 (23, 39.3)",Sikkim
11,Sikkim,Urban,Diabetes,2.2,0.9,3.5,age_category,18-39,"2.2 (0.9, 3.5)",Sikkim
11,Sikkim,Urban,Diagnosed,1.5,0.4,2.6,age_category,18-39,"1.5 (0.4, 2.6)",Sikkim
11,Sikkim,Urban,Treated,0.7,-0,1.5,age_category,18-39,"0.7 (0, 1.5)",Sikkim
11,Sikkim,Urban,Controlled,1.3,0.4,2.3,age_category,18-39,"1.3 (0.4, 2.3)",Sikkim
11,Sikkim,Urban,Screened,52.7,43.5,61.9,age_category,40-64,"52.7 (43.5, 61.9)",Sikkim
11,Sikkim,Urban,Diabetes,12.8,8.4,17.1,age_category,40-64,"12.8 (8.4, 17.1)",Sikkim
11,Sikkim,Urban,Diagnosed,11.8,7.9,15.8,age_category,40-64,"11.8 (7.9, 15.8)",Sikkim
11,Sikkim,Urban,Treated,8.6,5,12.3,age_category,40-64,"8.6 (5, 12.3)",Sikkim
11,Sikkim,Urban,Controlled,3.5,1.2,5.8,age_category,40-64,"3.5 (1.2, 5.8)",Sikkim
11,Sikkim,Urban,Screened,72.3,58.6,86,age_category,65 plus,"72.3 (58.6, 86)",Sikkim
11,Sikkim,Urban,Diabetes,27.5,18.8,36.3,age_category,65 plus,"27.5 (18.8, 36.3)",Sikkim
11,Sikkim,Urban,Diagnosed,22.3,14.9,29.8,age_category,65 plus,"22.3 (14.9, 29.8)",Sikkim
11,Sikkim,Urban,Treated,16.4,9.4,23.4,age_category,65 plus,"16.4 (9.4, 23.4)",Sikkim
11,Sikkim,Urban,Controlled,12.2,5.4,19,age_category,65 plus,"12.2 (5.4, 19)",Sikkim
12,Arunachal Pradesh,Rural,Screened,27.2,24.9,29.4,age_category,18-39,"27.2 (24.9, 29.4)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diabetes,1.9,1.4,2.4,age_category,18-39,"1.9 (1.4, 2.4)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diagnosed,1.6,1.1,2.1,age_category,18-39,"1.6 (1.1, 2.1)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Treated,0.3,0.2,0.5,age_category,18-39,"0.3 (0.2, 0.5)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Controlled,1.5,1,1.9,age_category,18-39,"1.5 (1, 1.9)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Screened,33.1,30.4,35.7,age_category,40-64,"33.1 (30.4, 35.7)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diabetes,4.3,3.6,5.1,age_category,40-64,"4.3 (3.6, 5.1)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diagnosed,3.5,2.8,4.2,age_category,40-64,"3.5 (2.8, 4.2)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Treated,1.1,0.8,1.4,age_category,40-64,"1.1 (0.8, 1.4)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Controlled,2.5,1.9,3.2,age_category,40-64,"2.5 (1.9, 3.2)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Screened,31,27.7,34.2,age_category,65 plus,"31 (27.7, 34.2)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diabetes,4.9,3.7,6.1,age_category,65 plus,"4.9 (3.7, 6.1)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diagnosed,3.8,2.7,4.9,age_category,65 plus,"3.8 (2.7, 4.9)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Treated,1,0.6,1.5,age_category,65 plus,"1 (0.6, 1.5)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Controlled,2.7,1.8,3.7,age_category,65 plus,"2.7 (1.8, 3.7)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Screened,30.6,26.8,34.5,age_category,18-39,"30.6 (26.8, 34.5)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diabetes,4.2,2.8,5.7,age_category,18-39,"4.2 (2.8, 5.7)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diagnosed,3.6,2.2,5,age_category,18-39,"3.6 (2.2, 5)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Treated,0.8,0.4,1.1,age_category,18-39,"0.8 (0.4, 1.1)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Controlled,3.4,2,4.8,age_category,18-39,"3.4 (2, 4.8)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Screened,44.3,39.2,49.5,age_category,40-64,"44.3 (39.2, 49.5)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diabetes,9.3,7.4,11.2,age_category,40-64,"9.3 (7.4, 11.2)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diagnosed,7.4,5.7,9,age_category,40-64,"7.4 (5.7, 9)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Treated,3.2,2.3,4,age_category,40-64,"3.2 (2.3, 4)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Controlled,5.4,3.9,6.9,age_category,40-64,"5.4 (3.9, 6.9)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Screened,46.3,37.3,55.3,age_category,65 plus,"46.3 (37.3, 55.3)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diabetes,8.6,4.9,12.3,age_category,65 plus,"8.6 (4.9, 12.3)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diagnosed,6.7,3.7,9.8,age_category,65 plus,"6.7 (3.7, 9.8)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Treated,3.9,1.5,6.3,age_category,65 plus,"3.9 (1.5, 6.3)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Controlled,5.4,2.6,8.2,age_category,65 plus,"5.4 (2.6, 8.2)",Arunachal Pradesh
13,Nagaland,Rural,Screened,10.4,8.2,12.7,age_category,18-39,"10.4 (8.2, 12.7)",Nagaland
13,Nagaland,Rural,Diabetes,0.7,0.4,1,age_category,18-39,"0.7 (0.4, 1)",Nagaland
