REGCODE,REGNAME,n5_state,v024,variable,estimate,lci,uci,strata,est_ci
339,Bankura,West Bengal,19,Diagnosed,3.1,2.1,4.2,Total,"3.1 (2.1, 4.2)"
339,Bankura,West Bengal,19,Treated,2.3,1.5,3.2,Total,"2.3 (1.5, 3.2)"
339,Bankura,West Bengal,19,Controlled,1.8,1,2.5,Total,"1.8 (1, 2.5)"
340,Puruliya,West Bengal,19,Screened,12.4,9.4,15.4,Total,"12.4 (9.4, 15.4)"
340,Puruliya,West Bengal,19,Diabetes,3.9,3,4.7,Total,"3.9 (3, 4.7)"
340,Puruliya,West Bengal,19,Diagnosed,2.5,1.8,3.2,Total,"2.5 (1.8, 3.2)"
340,Puruliya,West Bengal,19,Treated,1.4,1,1.9,Total,"1.4 (1, 1.9)"
340,Puruliya,West Bengal,19,Controlled,1.6,1.1,2.2,Total,"1.6 (1.1, 2.2)"
341,Haora,West Bengal,19,Screened,31.8,24.4,39.3,Total,"31.8 (24.4, 39.3)"
341,Haora,West Bengal,19,Diabetes,5,3.8,6.2,Total,"5 (3.8, 6.2)"
341,Haora,West Bengal,19,Diagnosed,3.6,2.5,4.8,Total,"3.6 (2.5, 4.8)"
341,Haora,West Bengal,19,Treated,3.1,2,4.1,Total,"3.1 (2, 4.1)"
341,Haora,West Bengal,19,Controlled,2.2,1.1,3.2,Total,"2.2 (1.1, 3.2)"
342,Kolkata,West Bengal,19,Screened,46.1,37.4,54.8,Total,"46.1 (37.4, 54.8)"
342,Kolkata,West Bengal,19,Diabetes,7,4.9,9.1,Total,"7 (4.9, 9.1)"
342,Kolkata,West Bengal,19,Diagnosed,6.2,4.1,8.3,Total,"6.2 (4.1, 8.3)"
342,Kolkata,West Bengal,19,Treated,5.6,3.6,7.6,Total,"5.6 (3.6, 7.6)"
342,Kolkata,West Bengal,19,Controlled,3.3,1.9,4.7,Total,"3.3 (1.9, 4.7)"
343,South Twenty Four Parganas,West Bengal,19,Screened,31.3,24.1,38.6,Total,"31.3 (24.1, 38.6)"
343,South Twenty Four Parganas,West Bengal,19,Diabetes,5.5,4.2,6.8,Total,"5.5 (4.2, 6.8)"
343,South Twenty Four Parganas,West Bengal,19,Diagnosed,4.2,3.2,5.3,Total,"4.2 (3.2, 5.3)"
343,South Twenty Four Parganas,West Bengal,19,Treated,3.1,2.1,4,Total,"3.1 (2.1, 4)"
343,South Twenty Four Parganas,West Bengal,19,Controlled,2,1.4,2.7,Total,"2 (1.4, 2.7)"
344,Paschim Medinipur,West Bengal,19,Screened,22.2,17.3,27.2,Total,"22.2 (17.3, 27.2)"
344,Paschim Medinipur,West Bengal,19,Diabetes,5.6,3.9,7.2,Total,"5.6 (3.9, 7.2)"
344,Paschim Medinipur,West Bengal,19,Diagnosed,3.7,2.2,5.2,Total,"3.7 (2.2, 5.2)"
344,Paschim Medinipur,West Bengal,19,Treated,2.7,1.6,3.8,Total,"2.7 (1.6, 3.8)"
344,Paschim Medinipur,West Bengal,19,Controlled,1.8,1.1,2.6,Total,"1.8 (1.1, 2.6)"
345,Purba Medinipur,West Bengal,19,Screened,27.4,24.4,30.5,Total,"27.4 (24.4, 30.5)"
345,Purba Medinipur,West Bengal,19,Diabetes,7.5,6,9.1,Total,"7.5 (6, 9.1)"
345,Purba Medinipur,West Bengal,19,Diagnosed,4.8,3.6,5.9,Total,"4.8 (3.6, 5.9)"
345,Purba Medinipur,West Bengal,19,Treated,3.3,2.5,4.2,Total,"3.3 (2.5, 4.2)"
345,Purba Medinipur,West Bengal,19,Controlled,2.6,1.7,3.5,Total,"2.6 (1.7, 3.5)"
346,Garhwa,Jharkhand,20,Screened,16.9,12,21.8,Total,"16.9 (12, 21.8)"
346,Garhwa,Jharkhand,20,Diabetes,4.4,2.8,5.9,Total,"4.4 (2.8, 5.9)"
346,Garhwa,Jharkhand,20,Diagnosed,2.5,1.5,3.5,Total,"2.5 (1.5, 3.5)"
346,Garhwa,Jharkhand,20,Treated,2.1,1.2,3,Total,"2.1 (1.2, 3)"
346,Garhwa,Jharkhand,20,Controlled,1.2,0.6,1.8,Total,"1.2 (0.6, 1.8)"
347,Chatra,Jharkhand,20,Screened,13.7,9.4,17.9,Total,"13.7 (9.4, 17.9)"
347,Chatra,Jharkhand,20,Diabetes,3.6,2.4,4.8,Total,"3.6 (2.4, 4.8)"
347,Chatra,Jharkhand,20,Diagnosed,2.2,1.3,3.1,Total,"2.2 (1.3, 3.1)"
347,Chatra,Jharkhand,20,Treated,1.4,0.7,2.1,Total,"1.4 (0.7, 2.1)"
347,Chatra,Jharkhand,20,Controlled,1.6,0.9,2.4,Total,"1.6 (0.9, 2.4)"
348,Kodarma,Jharkhand,20,Screened,20,14.9,25.2,Total,"20 (14.9, 25.2)"
348,Kodarma,Jharkhand,20,Diabetes,5.3,3.7,7,Total,"5.3 (3.7, 7)"
348,Kodarma,Jharkhand,20,Diagnosed,3.9,2.2,5.6,Total,"3.9 (2.2, 5.6)"
348,Kodarma,Jharkhand,20,Treated,1.9,1.2,2.6,Total,"1.9 (1.2, 2.6)"
348,Kodarma,Jharkhand,20,Controlled,2.4,0.8,4.1,Total,"2.4 (0.8, 4.1)"
349,Giridih,Jharkhand,20,Screened,20.7,13.3,28,Total,"20.7 (13.3, 28)"
349,Giridih,Jharkhand,20,Diabetes,3.9,2.5,5.4,Total,"3.9 (2.5, 5.4)"
349,Giridih,Jharkhand,20,Diagnosed,3.1,1.7,4.4,Total,"3.1 (1.7, 4.4)"
349,Giridih,Jharkhand,20,Treated,1.3,0.7,1.9,Total,"1.3 (0.7, 1.9)"
349,Giridih,Jharkhand,20,Controlled,2.2,1.1,3.4,Total,"2.2 (1.1, 3.4)"
350,Deoghar,Jharkhand,20,Screened,13.8,9.7,17.8,Total,"13.8 (9.7, 17.8)"
350,Deoghar,Jharkhand,20,Diabetes,4.4,3.2,5.6,Total,"4.4 (3.2, 5.6)"
350,Deoghar,Jharkhand,20,Diagnosed,3.2,2.1,4.4,Total,"3.2 (2.1, 4.4)"
350,Deoghar,Jharkhand,20,Treated,1.5,0.9,2.1,Total,"1.5 (0.9, 2.1)"
350,Deoghar,Jharkhand,20,Controlled,1.8,1.1,2.6,Total,"1.8 (1.1, 2.6)"
351,Godda,Jharkhand,20,Screened,10.6,7.4,13.7,Total,"10.6 (7.4, 13.7)"
351,Godda,Jharkhand,20,Diabetes,3.2,2.1,4.3,Total,"3.2 (2.1, 4.3)"
351,Godda,Jharkhand,20,Diagnosed,1.6,0.9,2.3,Total,"1.6 (0.9, 2.3)"
351,Godda,Jharkhand,20,Treated,1.1,0.5,1.6,Total,"1.1 (0.5, 1.6)"
351,Godda,Jharkhand,20,Controlled,0.9,0.5,1.4,Total,"0.9 (0.5, 1.4)"
352,Sahibganj,Jharkhand,20,Screened,13.7,9.7,17.7,Total,"13.7 (9.7, 17.7)"
352,Sahibganj,Jharkhand,20,Diabetes,4.9,3.1,6.6,Total,"4.9 (3.1, 6.6)"
352,Sahibganj,Jharkhand,20,Diagnosed,3.3,1.8,4.8,Total,"3.3 (1.8, 4.8)"
352,Sahibganj,Jharkhand,20,Treated,1.7,1,2.4,Total,"1.7 (1, 2.4)"
352,Sahibganj,Jharkhand,20,Controlled,1.9,0.5,3.3,Total,"1.9 (0.5, 3.3)"
353,Pakur,Jharkhand,20,Screened,13.2,9.8,16.6,Total,"13.2 (9.8, 16.6)"
353,Pakur,Jharkhand,20,Diabetes,3.8,2.8,4.9,Total,"3.8 (2.8, 4.9)"
353,Pakur,Jharkhand,20,Diagnosed,1.9,1.2,2.6,Total,"1.9 (1.2, 2.6)"
353,Pakur,Jharkhand,20,Treated,1.4,0.7,2.1,Total,"1.4 (0.7, 2.1)"
353,Pakur,Jharkhand,20,Controlled,0.9,0.4,1.4,Total,"0.9 (0.4, 1.4)"
354,Dhanbad,Jharkhand,20,Screened,23.6,18.5,28.6,Total,"23.6 (18.5, 28.6)"
354,Dhanbad,Jharkhand,20,Diabetes,7.8,5.8,9.7,Total,"7.8 (5.8, 9.7)"
354,Dhanbad,Jharkhand,20,Diagnosed,5.7,3.7,7.7,Total,"5.7 (3.7, 7.7)"
354,Dhanbad,Jharkhand,20,Treated,2.9,2.1,3.7,Total,"2.9 (2.1, 3.7)"
354,Dhanbad,Jharkhand,20,Controlled,4.1,2.4,5.9,Total,"4.1 (2.4, 5.9)"
355,Bokaro,Jharkhand,20,Screened,28.1,21.1,35,Total,"28.1 (21.1, 35)"
355,Bokaro,Jharkhand,20,Diabetes,6.5,4.8,8.2,Total,"6.5 (4.8, 8.2)"
355,Bokaro,Jharkhand,20,Diagnosed,5,3.5,6.6,Total,"5 (3.5, 6.6)"
355,Bokaro,Jharkhand,20,Treated,2.3,1.3,3.2,Total,"2.3 (1.3, 3.2)"
355,Bokaro,Jharkhand,20,Controlled,3.3,2.1,4.6,Total,"3.3 (2.1, 4.6)"
356,Lohardaga,Jharkhand,20,Screened,25.2,19.8,30.6,Total,"25.2 (19.8, 30.6)"
356,Lohardaga,Jharkhand,20,Diabetes,3.2,2.2,4.2,Total,"3.2 (2.2, 4.2)"
356,Lohardaga,Jharkhand,20,Diagnosed,2.8,1.9,3.7,Total,"2.8 (1.9, 3.7)"
356,Lohardaga,Jharkhand,20,Treated,1.3,0.7,1.8,Total,"1.3 (0.7, 1.8)"
356,Lohardaga,Jharkhand,20,Controlled,2,1.3,2.7,Total,"2 (1.3, 2.7)"
357,Purbi Singhbhum,Jharkhand,20,Screened,41.4,32,50.8,Total,"41.4 (32, 50.8)"
357,Purbi Singhbhum,Jharkhand,20,Diabetes,4.3,2.8,5.9,Total,"4.3 (2.8, 5.9)"
357,Purbi Singhbhum,Jharkhand,20,Diagnosed,3.2,1.8,4.6,Total,"3.2 (1.8, 4.6)"
357,Purbi Singhbhum,Jharkhand,20,Treated,2.2,1.1,3.3,Total,"2.2 (1.1, 3.3)"
357,Purbi Singhbhum,Jharkhand,20,Controlled,1.9,0.8,3,Total,"1.9 (0.8, 3)"
358,Palamu,Jharkhand,20,Screened,22.9,16.8,29.1,Total,"22.9 (16.8, 29.1)"
358,Palamu,Jharkhand,20,Diabetes,4.2,2.7,5.7,Total,"4.2 (2.7, 5.7)"
358,Palamu,Jharkhand,20,Diagnosed,2.8,1.5,4.2,Total,"2.8 (1.5, 4.2)"
358,Palamu,Jharkhand,20,Treated,1.5,0.9,2.1,Total,"1.5 (0.9, 2.1)"
358,Palamu,Jharkhand,20,Controlled,2.1,0.9,3.3,Total,"2.1 (0.9, 3.3)"
359,Latehar,Jharkhand,20,Screened,11.1,7.5,14.7,Total,"11.1 (7.5, 14.7)"
359,Latehar,Jharkhand,20,Diabetes,3.7,2.1,5.2,Total,"3.7 (2.1, 5.2)"
359,Latehar,Jharkhand,20,Diagnosed,2.6,1.1,4.1,Total,"2.6 (1.1, 4.1)"
359,Latehar,Jharkhand,20,Treated,0.7,0.4,1.1,Total,"0.7 (0.4, 1.1)"
359,Latehar,Jharkhand,20,Controlled,2.2,0.9,3.5,Total,"2.2 (0.9, 3.5)"
360,Hazaribagh,Jharkhand,20,Screened,19.8,15.3,24.2,Total,"19.8 (15.3, 24.2)"
360,Hazaribagh,Jharkhand,20,Diabetes,4.4,3.2,5.6,Total,"4.4 (3.2, 5.6)"
360,Hazaribagh,Jharkhand,20,Diagnosed,3.1,1.9,4.3,Total,"3.1 (1.9, 4.3)"
360,Hazaribagh,Jharkhand,20,Treated,1.7,1.1,2.3,Total,"1.7 (1.1, 2.3)"
360,Hazaribagh,Jharkhand,20,Controlled,2.1,1.2,3,Total,"2.1 (1.2, 3)"
361,Ramgarh,Jharkhand,20,Screened,19.8,15.3,24.2,Total,"19.8 (15.3, 24.2)"
361,Ramgarh,Jharkhand,20,Diabetes,6.2,4.4,7.9,Total,"6.2 (4.4, 7.9)"
361,Ramgarh,Jharkhand,20,Diagnosed,5.2,3.7,6.8,Total,"5.2 (3.7, 6.8)"
361,Ramgarh,Jharkhand,20,Treated,2.6,1.8,3.4,Total,"2.6 (1.8, 3.4)"
361,Ramgarh,Jharkhand,20,Controlled,3.7,2.4,4.9,Total,"3.7 (2.4, 4.9)"
362,Dumka,Jharkhand,20,Screened,15.1,9.8,20.4,Total,"15.1 (9.8, 20.4)"
362,Dumka,Jharkhand,20,Diabetes,4.2,1.8,6.6,Total,"4.2 (1.8, 6.6)"
362,Dumka,Jharkhand,20,Diagnosed,3.1,0.9,5.4,Total,"3.1 (0.9, 5.4)"
362,Dumka,Jharkhand,20,Treated,1.2,0.6,1.7,Total,"1.2 (0.6, 1.7)"
362,Dumka,Jharkhand,20,Controlled,2.6,0.6,4.6,Total,"2.6 (0.6, 4.6)"
363,Jamtara,Jharkhand,20,Screened,20.2,12.7,27.7,Total,"20.2 (12.7, 27.7)"
363,Jamtara,Jharkhand,20,Diabetes,4.5,2.7,6.2,Total,"4.5 (2.7, 6.2)"
363,Jamtara,Jharkhand,20,Diagnosed,3.7,2,5.4,Total,"3.7 (2, 5.4)"
363,Jamtara,Jharkhand,20,Treated,1.6,0.9,2.3,Total,"1.6 (0.9, 2.3)"
363,Jamtara,Jharkhand,20,Controlled,3.1,1.7,4.6,Total,"3.1 (1.7, 4.6)"
364,Ranchi,Jharkhand,20,Screened,28.5,23.3,33.7,Total,"28.5 (23.3, 33.7)"
364,Ranchi,Jharkhand,20,Diabetes,3,2.2,3.7,Total,"3 (2.2, 3.7)"
364,Ranchi,Jharkhand,20,Diagnosed,2.3,1.6,3,Total,"2.3 (1.6, 3)"
364,Ranchi,Jharkhand,20,Treated,1.6,1,2.2,Total,"1.6 (1, 2.2)"
364,Ranchi,Jharkhand,20,Controlled,1.4,0.9,1.9,Total,"1.4 (0.9, 1.9)"
365,Khunti,Jharkhand,20,Screened,19.3,14.4,24.1,Total,"19.3 (14.4, 24.1)"
365,Khunti,Jharkhand,20,Diabetes,3.1,1.1,5.2,Total,"3.1 (1.1, 5.2)"
365,Khunti,Jharkhand,20,Diagnosed,2.4,0.4,4.4,Total,"2.4 (0.4, 4.4)"
365,Khunti,Jharkhand,20,Treated,0.4,0.2,0.6,Total,"0.4 (0.2, 0.6)"
365,Khunti,Jharkhand,20,Controlled,2.3,0.3,4.3,Total,"2.3 (0.3, 4.3)"
366,Gumla,Jharkhand,20,Screened,15.6,10.1,21.2,Total,"15.6 (10.1, 21.2)"
366,Gumla,Jharkhand,20,Diabetes,6.3,1.4,11.2,Total,"6.3 (1.4, 11.2)"
366,Gumla,Jharkhand,20,Diagnosed,6,1,10.9,Total,"6 (1, 10.9)"
366,Gumla,Jharkhand,20,Treated,0.5,0.1,0.9,Total,"0.5 (0.1, 0.9)"
366,Gumla,Jharkhand,20,Controlled,5.7,0.9,10.6,Total,"5.7 (0.9, 10.6)"
367,Simdega,Jharkhand,20,Screened,8.9,5.6,12.3,Total,"8.9 (5.6, 12.3)"
367,Simdega,Jharkhand,20,Diabetes,4.2,1.7,6.7,Total,"4.2 (1.7, 6.7)"
367,Simdega,Jharkhand,20,Diagnosed,3,0.5,5.6,Total,"3 (0.5, 5.6)"
367,Simdega,Jharkhand,20,Treated,0.4,0.1,0.7,Total,"0.4 (0.1, 0.7)"
367,Simdega,Jharkhand,20,Controlled,2.7,0.2,5.3,Total,"2.7 (0.2, 5.3)"
368,Pashchimi Singhbhum,Jharkhand,20,Screened,9.8,6.2,13.3,Total,"9.8 (6.2, 13.3)"
368,Pashchimi Singhbhum,Jharkhand,20,Diabetes,4.7,1.5,7.9,Total,"4.7 (1.5, 7.9)"
368,Pashchimi Singhbhum,Jharkhand,20,Diagnosed,3.9,0.7,7.1,Total,"3.9 (0.7, 7.1)"
368,Pashchimi Singhbhum,Jharkhand,20,Treated,0.3,-0,0.6,Total,"0.3 (0, 0.6)"
368,Pashchimi Singhbhum,Jharkhand,20,Controlled,3.7,0.6,6.8,Total,"3.7 (0.6, 6.8)"
369,Saraikela-Kharsawan,Jharkhand,20,Screened,22.3,15.2,29.4,Total,"22.3 (15.2, 29.4)"
369,Saraikela-Kharsawan,Jharkhand,20,Diabetes,9.6,3.5,15.7,Total,"9.6 (3.5, 15.7)"
369,Saraikela-Kharsawan,Jharkhand,20,Diagnosed,9.1,3,15.2,Total,"9.1 (3, 15.2)"
369,Saraikela-Kharsawan,Jharkhand,20,Treated,0.6,0.3,0.9,Total,"0.6 (0.3, 0.9)"
369,Saraikela-Kharsawan,Jharkhand,20,Controlled,8.6,2.5,14.6,Total,"8.6 (2.5, 14.6)"
370,Bargarh,Odisha,21,Screened,13.7,10.4,17,Total,"13.7 (10.4, 17)"
370,Bargarh,Odisha,21,Diabetes,4.1,3,5.1,Total,"4.1 (3, 5.1)"
370,Bargarh,Odisha,21,Diagnosed,2.3,1.6,3,Total,"2.3 (1.6, 3)"
370,Bargarh,Odisha,21,Treated,1.8,1.2,2.3,Total,"1.8 (1.2, 2.3)"
370,Bargarh,Odisha,21,Controlled,1,0.6,1.5,Total,"1 (0.6, 1.5)"
371,Jharsuguda,Odisha,21,Screened,37.8,31.7,43.9,Total,"37.8 (31.7, 43.9)"
371,Jharsuguda,Odisha,21,Diabetes,6.5,5.1,7.9,Total,"6.5 (5.1, 7.9)"
371,Jharsuguda,Odisha,21,Diagnosed,4.3,3.1,5.6,Total,"4.3 (3.1, 5.6)"
371,Jharsuguda,Odisha,21,Treated,3.8,2.6,5,Total,"3.8 (2.6, 5)"
371,Jharsuguda,Odisha,21,Controlled,2,1.3,2.7,Total,"2 (1.3, 2.7)"
372,Sambalpur,Odisha,21,Screened,32.4,27.1,37.6,Total,"32.4 (27.1, 37.6)"
372,Sambalpur,Odisha,21,Diabetes,3.5,2.5,4.4,Total,"3.5 (2.5, 4.4)"
372,Sambalpur,Odisha,21,Diagnosed,2.9,2.1,3.7,Total,"2.9 (2.1, 3.7)"
372,Sambalpur,Odisha,21,Treated,2.1,1.4,2.8,Total,"2.1 (1.4, 2.8)"
372,Sambalpur,Odisha,21,Controlled,1.8,1.2,2.3,Total,"1.8 (1.2, 2.3)"
373,Debagarh,Odisha,21,Screened,19,13.9,24,Total,"19 (13.9, 24)"
373,Debagarh,Odisha,21,Diabetes,4.2,3.1,5.4,Total,"4.2 (3.1, 5.4)"
373,Debagarh,Odisha,21,Diagnosed,2.9,1.8,4.1,Total,"2.9 (1.8, 4.1)"
373,Debagarh,Odisha,21,Treated,1.5,0.9,2.1,Total,"1.5 (0.9, 2.1)"
373,Debagarh,Odisha,21,Controlled,2.3,1.1,3.5,Total,"2.3 (1.1, 3.5)"
374,Sundargarh,Odisha,21,Screened,24.1,17.9,30.3,Total,"24.1 (17.9, 30.3)"
374,Sundargarh,Odisha,21,Diabetes,4.6,3.4,5.8,Total,"4.6 (3.4, 5.8)"
374,Sundargarh,Odisha,21,Diagnosed,3.7,2.6,4.7,Total,"3.7 (2.6, 4.7)"
374,Sundargarh,Odisha,21,Treated,2.6,1.7,3.5,Total,"2.6 (1.7, 3.5)"
374,Sundargarh,Odisha,21,Controlled,1.9,1.1,2.6,Total,"1.9 (1.1, 2.6)"
375,Kendujhar,Odisha,21,Screened,13.3,9.8,16.7,Total,"13.3 (9.8, 16.7)"
375,Kendujhar,Odisha,21,Diabetes,5.4,2.9,7.9,Total,"5.4 (2.9, 7.9)"
375,Kendujhar,Odisha,21,Diagnosed,4.1,1.7,6.4,Total,"4.1 (1.7, 6.4)"
375,Kendujhar,Odisha,21,Treated,2.2,1.3,3,Total,"2.2 (1.3, 3)"
375,Kendujhar,Odisha,21,Controlled,3.3,0.9,5.6,Total,"3.3 (0.9, 5.6)"
376,Mayurbhanj,Odisha,21,Screened,10.9,7.7,14,Total,"10.9 (7.7, 14)"
376,Mayurbhanj,Odisha,21,Diabetes,3.7,2.5,4.9,Total,"3.7 (2.5, 4.9)"
376,Mayurbhanj,Odisha,21,Diagnosed,2.6,1.7,3.6,Total,"2.6 (1.7, 3.6)"
376,Mayurbhanj,Odisha,21,Treated,2,1.1,2.8,Total,"2 (1.1, 2.8)"
376,Mayurbhanj,Odisha,21,Controlled,1.5,0.9,2.1,Total,"1.5 (0.9, 2.1)"
377,Baleshwar,Odisha,21,Screened,15.8,12.5,19.2,Total,"15.8 (12.5, 19.2)"
377,Baleshwar,Odisha,21,Diabetes,4.8,3.3,6.4,Total,"4.8 (3.3, 6.4)"
377,Baleshwar,Odisha,21,Diagnosed,3.5,2,5,Total,"3.5 (2, 5)"
377,Baleshwar,Odisha,21,Treated,2.6,1.4,3.7,Total,"2.6 (1.4, 3.7)"
377,Baleshwar,Odisha,21,Controlled,2.3,1.2,3.5,Total,"2.3 (1.2, 3.5)"
378,Bhadrak,Odisha,21,Screened,22.8,17.4,28.2,Total,"22.8 (17.4, 28.2)"
378,Bhadrak,Odisha,21,Diabetes,5.9,4.8,7,Total,"5.9 (4.8, 7)"
378,Bhadrak,Odisha,21,Diagnosed,4.1,3,5.2,Total,"4.1 (3, 5.2)"
378,Bhadrak,Odisha,21,Treated,2.7,2,3.5,Total,"2.7 (2, 3.5)"
378,Bhadrak,Odisha,21,Controlled,2.9,2,3.8,Total,"2.9 (2, 3.8)"
379,Kendrapara,Odisha,21,Screened,30.2,24.8,35.5,Total,"30.2 (24.8, 35.5)"
379,Kendrapara,Odisha,21,Diabetes,8.5,6.5,10.5,Total,"8.5 (6.5, 10.5)"
379,Kendrapara,Odisha,21,Diagnosed,6.9,4.9,8.9,Total,"6.9 (4.9, 8.9)"
379,Kendrapara,Odisha,21,Treated,4.6,3.4,5.9,Total,"4.6 (3.4, 5.9)"
379,Kendrapara,Odisha,21,Controlled,4.8,3.2,6.5,Total,"4.8 (3.2, 6.5)"
380,Jagatsinghapur,Odisha,21,Screened,30.5,25.7,35.3,Total,"30.5 (25.7, 35.3)"
380,Jagatsinghapur,Odisha,21,Diabetes,10.6,8.2,13,Total,"10.6 (8.2, 13)"
380,Jagatsinghapur,Odisha,21,Diagnosed,9.2,6.8,11.6,Total,"9.2 (6.8, 11.6)"
380,Jagatsinghapur,Odisha,21,Treated,5.4,4.4,6.4,Total,"5.4 (4.4, 6.4)"
380,Jagatsinghapur,Odisha,21,Controlled,6.3,4.1,8.5,Total,"6.3 (4.1, 8.5)"
381,Cuttack,Odisha,21,Screened,32,26.9,37.2,Total,"32 (26.9, 37.2)"
381,Cuttack,Odisha,21,Diabetes,9,6.6,11.4,Total,"9 (6.6, 11.4)"
381,Cuttack,Odisha,21,Diagnosed,7.6,5.2,10,Total,"7.6 (5.2, 10)"
381,Cuttack,Odisha,21,Treated,4.6,3.3,6,Total,"4.6 (3.3, 6)"
381,Cuttack,Odisha,21,Controlled,4.3,2.4,6.2,Total,"4.3 (2.4, 6.2)"
382,Jajapur,Odisha,21,Screened,25.5,21.6,29.3,Total,"25.5 (21.6, 29.3)"
382,Jajapur,Odisha,21,Diabetes,7.3,5.5,9.1,Total,"7.3 (5.5, 9.1)"
382,Jajapur,Odisha,21,Diagnosed,5.7,3.9,7.4,Total,"5.7 (3.9, 7.4)"
382,Jajapur,Odisha,21,Treated,2.9,2.1,3.8,Total,"2.9 (2.1, 3.8)"
382,Jajapur,Odisha,21,Controlled,3.7,2.1,5.3,Total,"3.7 (2.1, 5.3)"
383,Dhenkanal,Odisha,21,Screened,21.4,16.1,26.6,Total,"21.4 (16.1, 26.6)"
383,Dhenkanal,Odisha,21,Diabetes,5.4,4.1,6.7,Total,"5.4 (4.1, 6.7)"
383,Dhenkanal,Odisha,21,Diagnosed,3.5,2.6,4.3,Total,"3.5 (2.6, 4.3)"
383,Dhenkanal,Odisha,21,Treated,2.5,1.7,3.2,Total,"2.5 (1.7, 3.2)"
383,Dhenkanal,Odisha,21,Controlled,1.6,1.1,2.1,Total,"1.6 (1.1, 2.1)"
384,Anugul,Odisha,21,Screened,25.6,19.5,31.7,Total,"25.6 (19.5, 31.7)"
384,Anugul,Odisha,21,Diabetes,7.9,4.4,11.4,Total,"7.9 (4.4, 11.4)"
384,Anugul,Odisha,21,Diagnosed,6.9,3.4,10.4,Total,"6.9 (3.4, 10.4)"
384,Anugul,Odisha,21,Treated,3.9,2.8,5,Total,"3.9 (2.8, 5)"
384,Anugul,Odisha,21,Controlled,4.5,1.5,7.5,Total,"4.5 (1.5, 7.5)"
385,Nayagarh,Odisha,21,Screened,22.3,18.1,26.6,Total,"22.3 (18.1, 26.6)"
385,Nayagarh,Odisha,21,Diabetes,6.7,5.6,7.8,Total,"6.7 (5.6, 7.8)"
385,Nayagarh,Odisha,21,Diagnosed,4.2,3.2,5.1,Total,"4.2 (3.2, 5.1)"
385,Nayagarh,Odisha,21,Treated,3.5,2.6,4.4,Total,"3.5 (2.6, 4.4)"
385,Nayagarh,Odisha,21,Controlled,1.8,1.2,2.4,Total,"1.8 (1.2, 2.4)"
386,Khordha,Odisha,21,Screened,30.1,25.2,35,Total,"30.1 (25.2, 35)"
386,Khordha,Odisha,21,Diabetes,9.6,8.1,11.2,Total,"9.6 (8.1, 11.2)"
386,Khordha,Odisha,21,Diagnosed,6.9,5.8,8,Total,"6.9 (5.8, 8)"
386,Khordha,Odisha,21,Treated,5.8,4.8,6.8,Total,"5.8 (4.8, 6.8)"
386,Khordha,Odisha,21,Controlled,3.1,2.3,3.9,Total,"3.1 (2.3, 3.9)"
387,Puri,Odisha,21,Screened,25.9,21.9,29.8,Total,"25.9 (21.9, 29.8)"
387,Puri,Odisha,21,Diabetes,7.6,6.1,9,Total,"7.6 (6.1, 9)"
387,Puri,Odisha,21,Diagnosed,5.5,4.2,6.7,Total,"5.5 (4.2, 6.7)"
387,Puri,Odisha,21,Treated,4.4,3.2,5.6,Total,"4.4 (3.2, 5.6)"
387,Puri,Odisha,21,Controlled,2.5,1.8,3.2,Total,"2.5 (1.8, 3.2)"
388,Ganjam,Odisha,21,Screened,21.3,16.9,25.7,Total,"21.3 (16.9, 25.7)"
388,Ganjam,Odisha,21,Diabetes,6.2,4.5,7.9,Total,"6.2 (4.5, 7.9)"
388,Ganjam,Odisha,21,Diagnosed,3.9,2.5,5.4,Total,"3.9 (2.5, 5.4)"
388,Ganjam,Odisha,21,Treated,3.4,2.1,4.7,Total,"3.4 (2.1, 4.7)"
388,Ganjam,Odisha,21,Controlled,1.5,0.9,2.2,Total,"1.5 (0.9, 2.2)"
389,Gajapati,Odisha,21,Screened,27.7,20.9,34.6,Total,"27.7 (20.9, 34.6)"
389,Gajapati,Odisha,21,Diabetes,2.7,1.4,4,Total,"2.7 (1.4, 4)"
389,Gajapati,Odisha,21,Diagnosed,1.7,0.7,2.8,Total,"1.7 (0.7, 2.8)"
389,Gajapati,Odisha,21,Treated,1.7,0.7,2.7,Total,"1.7 (0.7, 2.7)"
389,Gajapati,Odisha,21,Controlled,1,0.4,1.6,Total,"1 (0.4, 1.6)"
390,Kandhamal,Odisha,21,Screened,14.5,9.9,19.2,Total,"14.5 (9.9, 19.2)"
390,Kandhamal,Odisha,21,Diabetes,2.2,1.1,3.2,Total,"2.2 (1.1, 3.2)"
390,Kandhamal,Odisha,21,Diagnosed,1.3,0.5,2,Total,"1.3 (0.5, 2)"
390,Kandhamal,Odisha,21,Treated,1,0.4,1.6,Total,"1 (0.4, 1.6)"
390,Kandhamal,Odisha,21,Controlled,0.7,0.3,1.1,Total,"0.7 (0.3, 1.1)"
391,Baudh,Odisha,21,Screened,13.7,10,17.4,Total,"13.7 (10, 17.4)"
391,Baudh,Odisha,21,Diabetes,2.9,2.1,3.6,Total,"2.9 (2.1, 3.6)"
391,Baudh,Odisha,21,Diagnosed,1.8,1.1,2.4,Total,"1.8 (1.1, 2.4)"
391,Baudh,Odisha,21,Treated,1.3,0.8,1.8,Total,"1.3 (0.8, 1.8)"
391,Baudh,Odisha,21,Controlled,0.8,0.4,1.2,Total,"0.8 (0.4, 1.2)"
