state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata
23,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",32715,education,No education
23,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",32715,education,No education
23,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",32715,education,No education
23,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",32715,education,No education
23,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",15126,education,Primary
23,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",15126,education,Primary
23,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",15126,education,Primary
23,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",15126,education,Primary
23,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",15126,education,Primary
23,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",32639,education,Secondary
23,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",32639,education,Secondary
23,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",32639,education,Secondary
23,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",32639,education,Secondary
23,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",32639,education,Secondary
23,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",5456,education,Higher
23,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",5456,education,Higher
23,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",5456,education,Higher
23,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",5456,education,Higher
23,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",5456,education,Higher
23,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",4043,education,No education
23,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",4043,education,No education
23,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",4043,education,No education
23,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",4043,education,No education
23,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",4043,education,No education
23,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3056,education,Primary
23,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3056,education,Primary
23,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3056,education,Primary
23,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3056,education,Primary
23,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3056,education,Primary
23,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",10084,education,Secondary
23,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",10084,education,Secondary
23,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",10084,education,Secondary
23,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",10084,education,Secondary
23,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",10084,education,Secondary
24,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",4702,education,Higher
24,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",4702,education,Higher
24,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",4702,education,Higher
24,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",4702,education,Higher
24,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",4702,education,Higher
24,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",19251,education,No education
24,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",19251,education,No education
24,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",19251,education,No education
24,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",19251,education,No education
24,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",19251,education,No education
24,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",9517,education,Primary
24,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",9517,education,Primary
24,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",9517,education,Primary
24,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",9517,education,Primary
24,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",9517,education,Primary
24,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",25873,education,Secondary
24,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",25873,education,Secondary
24,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",25873,education,Secondary
24,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",25873,education,Secondary
24,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",25873,education,Secondary
24,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",5818,education,Higher
24,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",5818,education,Higher
24,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",5818,education,Higher
24,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",5818,education,Higher
24,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",5818,education,Higher
24,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3955,education,No education
24,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3955,education,No education
24,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3955,education,No education
24,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3955,education,No education
24,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3955,education,No education
24,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3079,education,Primary
24,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3079,education,Primary
24,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3079,education,Primary
24,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3079,education,Primary
24,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3079,education,Primary
24,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",13959,education,Secondary
24,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",13959,education,Secondary
24,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",13959,education,Secondary
24,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",13959,education,Secondary
24,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",13959,education,Secondary
25,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",251,education,Higher
25,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",251,education,Higher
25,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",251,education,Higher
25,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",251,education,Higher
25,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",251,education,Higher
25,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",962,education,No education
25,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",962,education,No education
25,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",962,education,No education
25,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",962,education,No education
25,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",962,education,No education
25,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",440,education,Primary
25,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",440,education,Primary
25,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",440,education,Primary
25,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",440,education,Primary
25,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",440,education,Primary
25,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1255,education,Secondary
25,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1255,education,Secondary
25,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1255,education,Secondary
25,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1255,education,Secondary
25,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1255,education,Secondary
25,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",579,education,Higher
25,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",579,education,Higher
25,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",579,education,Higher
25,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",579,education,Higher
25,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",579,education,Higher
25,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",383,education,No education
25,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",383,education,No education
25,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",383,education,No education
25,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",383,education,No education
25,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",383,education,No education
25,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",413,education,Primary
25,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",413,education,Primary
25,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",413,education,Primary
25,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",413,education,Primary
25,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",413,education,Primary
25,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",2088,education,Secondary
25,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",2088,education,Secondary
25,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",2088,education,Secondary
25,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",2088,education,Secondary
25,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",2088,education,Secondary
27,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",6521,education,Higher
27,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",6521,education,Higher
27,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",6521,education,Higher
27,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",6521,education,Higher
27,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",6521,education,Higher
27,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",14782,education,No education
27,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",14782,education,No education
27,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",14782,education,No education
27,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",14782,education,No education
27,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",14782,education,No education
27,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",10491,education,Primary
27,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",10491,education,Primary
27,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",10491,education,Primary
27,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",10491,education,Primary
27,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",10491,education,Primary
27,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",29097,education,Secondary
27,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",29097,education,Secondary
27,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",29097,education,Secondary
27,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",29097,education,Secondary
27,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",29097,education,Secondary
27,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",7204,education,Higher
27,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",7204,education,Higher
27,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",7204,education,Higher
27,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",7204,education,Higher
27,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",7204,education,Higher
27,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3108,education,No education
27,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3108,education,No education
27,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3108,education,No education
27,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3108,education,No education
27,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3108,education,No education
27,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3081,education,Primary
27,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3081,education,Primary
27,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3081,education,Primary
27,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3081,education,Primary
27,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3081,education,Primary
27,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",13935,education,Secondary
27,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",13935,education,Secondary
27,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",13935,education,Secondary
27,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",13935,education,Secondary
27,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",13935,education,Secondary
28,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1813,education,Higher
28,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1813,education,Higher
28,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1813,education,Higher
28,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1813,education,Higher
28,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1813,education,Higher
28,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",7902,education,No education
28,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",7902,education,No education
28,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",7902,education,No education
28,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",7902,education,No education
28,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",7902,education,No education
28,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3234,education,Primary
28,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3234,education,Primary
28,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3234,education,Primary
28,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3234,education,Primary
28,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3234,education,Primary
28,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",6194,education,Secondary
28,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",6194,education,Secondary
28,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",6194,education,Secondary
28,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",6194,education,Secondary
28,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",6194,education,Secondary
28,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1573,education,Higher
28,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1573,education,Higher
28,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1573,education,Higher
28,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1573,education,Higher
28,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1573,education,Higher
28,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1808,education,No education
28,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1808,education,No education
28,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1808,education,No education
28,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1808,education,No education
28,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1808,education,No education
28,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",897,education,Primary
28,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",897,education,Primary
28,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",897,education,Primary
28,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",897,education,Primary
28,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",897,education,Primary
28,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3085,education,Secondary
28,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3085,education,Secondary
28,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3085,education,Secondary
28,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3085,education,Secondary
28,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3085,education,Secondary
29,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",5344,education,Higher
29,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",5344,education,Higher
29,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",5344,education,Higher
29,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",5344,education,Higher
29,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",5344,education,Higher
29,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",16900,education,No education
29,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",16900,education,No education
29,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",16900,education,No education
29,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",16900,education,No education
29,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",16900,education,No education
29,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",7545,education,Primary
29,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",7545,education,Primary
29,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",7545,education,Primary
29,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",7545,education,Primary
29,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",7545,education,Primary
29,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",22688,education,Secondary
29,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",22688,education,Secondary
29,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",22688,education,Secondary
29,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",22688,education,Secondary
29,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",22688,education,Secondary
29,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",4093,education,Higher
29,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",4093,education,Higher
29,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",4093,education,Higher
29,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",4093,education,Higher
29,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",4093,education,Higher
29,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3823,education,No education
29,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3823,education,No education
29,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3823,education,No education
29,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3823,education,No education
29,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3823,education,No education
29,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",2229,education,Primary
29,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",2229,education,Primary
29,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",2229,education,Primary
29,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",2229,education,Primary
29,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",2229,education,Primary
29,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",10195,education,Secondary
29,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",10195,education,Secondary
29,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",10195,education,Secondary
29,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",10195,education,Secondary
29,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",10195,education,Secondary
30,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",378,education,Higher
30,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",378,education,Higher
30,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",378,education,Higher
30,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",378,education,Higher
30,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",378,education,Higher
30,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",204,education,No education
30,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",204,education,No education
30,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",204,education,No education
30,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",204,education,No education
30,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",204,education,No education
30,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",249,education,Primary
30,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",249,education,Primary
30,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",249,education,Primary
30,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",249,education,Primary
30,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",249,education,Primary
30,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1097,education,Secondary
30,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1097,education,Secondary
30,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1097,education,Secondary
30,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1097,education,Secondary
30,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1097,education,Secondary
30,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",883,education,Higher
30,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",883,education,Higher
30,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",883,education,Higher
30,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",883,education,Higher
30,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",883,education,Higher
30,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",286,education,No education
30,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",286,education,No education
30,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",286,education,No education
30,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",286,education,No education
30,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",286,education,No education
